"","Country","DistrictName","Week","Probable","Confirmed","ProbableFOI","ConfirmedFOI","DistrictID","WeekID","ProbableComulative","ConfirmedComulative","PopulationSize"
"4478","Guinea","DALABA","9/8/14",2,2,2.27417245642356,2.24122835125891,"DALABA",36,2,2,136320
"4480","Guinea","DINGUIRAYE","9/8/14",0,0,1.91101853523451,1.870262530716,"DINGUIRAYE",36,1,0,195662
"4482","Guinea","DUBREKA","9/8/14",0,0,3.123181552407,3.10922014824752,"DUBREKA",36,22,22,328418
"4484","Guinea","FARANAH","9/8/14",0,0,2.04381436403668,2.00215544771976,"FARANAH",36,0,0,280511
"4486","Guinea","FORECARIAH","9/8/14",2,1,2.54628514024244,2.67343592368216,"FORECARIAH",36,8,6,244649
"4488","Guinea","FRIA","9/8/14",0,0,1.57691472072854,1.53901544813755,"FRIA",36,0,0,96527
"4490","Guinea","GAOUAL","9/8/14",0,0,1.75785791755237,1.71829231734618,"GAOUAL",36,0,0,194245
"4492","Guinea","GUECKEDOU","9/8/14",6,5,3.62903891360729,3.83661897217335,"GUECKEDOU",36,345,235,291823
"4494","Guinea","KANKAN","9/8/14",1,0,1.91102108524632,2.01356879752913,"KANKAN",36,1,0,472112
"4496","Guinea","KEROUANE","9/8/14",11,11,3.32493093993603,3.31680451637372,"KEROUANE",36,23,23,211017
"4498","Guinea","KINDIA","9/8/14",0,0,2.26591701901844,2.32581116055497,"KINDIA",36,2,1,438315
"4500","Guinea","KISSIDOUGOU","9/8/14",0,0,2.04381436403668,2.00215544771976,"KISSIDOUGOU",36,0,0,283609
"4502","Guinea","KOUBIA","9/8/14",0,0,1.57691472072854,1.53901544813755,"KOUBIA",36,0,0,101171
"4504","Guinea","KOUNDARA","9/8/14",0,0,1.35583515363518,1.32042161696918,"KOUNDARA",36,0,0,130205
"4506","Guinea","KOUROUSSA","9/8/14",0,0,2.04380138276773,2.00214899819325,"KOUROUSSA",36,4,2,268224
"4508","Guinea","LABE","9/8/14",0,0,2.04381436403668,2.00215544771976,"LABE",36,0,0,318663
"4510","Guinea","LELOUMA","9/8/14",0,0,2.04381436403668,2.00215544771976,"LELOUMA",36,0,0,162634
"4512","Guinea","LOLA","9/8/14",0,0,1.57691472072854,1.53901544813755,"LOLA",36,0,0,175213
"4514","Guinea","MACENTA","9/8/14",39,39,5.06600971786901,5.08256668888013,"MACENTA",36,264,247,298282
"4516","Guinea","MALI","9/8/14",0,0,1.91102289005487,1.870262530716,"MALI",36,0,0,290320
"4518","Guinea","MAMOU","9/8/14",0,0,2.16102152867226,2.11866225483312,"MAMOU",36,0,0,318738
"4520","Guinea","N'ZEREKORE","9/8/14",17,4,2.62459365926064,3.27992719218235,"NZEREKORE",36,32,18,396118
"4522","Guinea","PITA","9/8/14",0,0,2.04896032442374,2.01355003264263,"PITA",36,7,6,277059
"4524","Guinea","SIGUIRI","9/8/14",0,0,1.57690673489323,1.53900754263218,"SIGUIRI",36,7,7,695449
"4526","Guinea","TELIMELE","9/8/14",0,0,2.26583894833468,2.22292830266307,"TELIMELE",36,26,23,283639
"4528","Guinea","TOUGUE","9/8/14",0,0,1.91102289005487,1.870262530716,"TOUGUE",36,0,0,122959
"4530","Guinea","YOMOU","9/8/14",0,0,2.37577394006569,2.35036097023373,"YOMOU",36,12,12,176664
"4532","Liberia","BOMI","9/8/14",7,6,3.42646173109588,3.77374973683592,"BOMI",36,113,78,103887
"4534","Liberia","BONG","9/8/14",8,3,3.38762889526467,3.61484799082982,"BONG",36,62,49,411847
"4536","Liberia","GBARPOLU","9/8/14",1,0,2.04380591155863,2.12882676686058,"GBARPOLU",36,1,0,102984
"4538","Liberia","GRAND BASSA","9/8/14",11,2,2.62449241285452,3.57157924615048,"GRANDBASSA",36,52,18,273790
"4540","Liberia","GRAND CAPE MOUNT","9/8/14",3,3,2.54623893153407,2.67339350005364,"GRANDCAPEMOUNT",36,13,11,156938
"4542","Liberia","GRAND GEDEH","9/8/14",0,0,1.57691472072854,1.53901544813755,"GRANDGEDEH",36,0,0,154693
"4544","Liberia","GRAND KRU","9/8/14",0,0,1.57690362773855,1.73342389221509,"GRANDKRU",36,1,0,71522
"4546","Liberia","LOFA","9/8/14",21,16,4.32523461680392,4.59744035845294,"LOFA",36,443,313,341924
"4548","Liberia","MARGIBI","9/8/14",82,26,4.23038896085685,5.34012631592876,"MARGIBI",36,367,151,259254
"4550","Liberia","MARYLAND","9/8/14",0,0,1.35583073228411,1.32041725095891,"MARYLAND",36,1,1,167883
"4552","Liberia","MONTSERRADO","9/8/14",294,199,6.38733707565953,6.65939456909832,"MONTSERRADO",36,1321,1030,1381022
"4554","Liberia","NIMBA","9/8/14",26,14,3.84309969438797,4.23860391200931,"NIMBA",36,126,75,570600
"4556","Liberia","RIVER GEE","9/8/14",0,0,1.91686056613888,2.25913382004122,"RIVERGEE",36,6,2,82484
"4558","Liberia","RIVERCESS","9/8/14",1,1,1.9168260259073,1.88319776569776,"RIVERCESS",36,10,8,88313
"4560","Liberia","SINOE","9/8/14",0,0,1.91102289005487,1.870262530716,"SINOE",36,0,0,126452
"4562","Sierra Leone","BO","9/8/14",16,15,4.1410388002797,4.1702787775449,"BO",36,113,106,587350
"4564","Sierra Leone","BOMBALI","9/8/14",45,45,4.65714369500157,4.65564770528057,"BOMBALI",36,125,125,517326
"4566","Sierra Leone","BONTHE","9/8/14",0,0,1.07157990029884,1.04027305722395,"BONTHE",36,1,1,176948
"4568","Sierra Leone","KAILAHUN","9/8/14",12,11,4.13983041621302,4.18450661087649,"KAILAHUN",36,644,588,453736
"4570","Sierra Leone","KAMBIA","9/8/14",1,1,1.3660894795947,1.34286264648183,"KAMBIA",36,1,1,342607
"4572","Sierra Leone","KENEMA","9/8/14",24,24,4.40408782123353,4.40189070497889,"KENEMA",36,433,430,630774
"4574","Sierra Leone","KOINADUGU","9/8/14",0,0,1.35583294875394,1.32041943968579,"KOINADUGU",36,1,1,336648
"4576","Sierra Leone","KONO","9/8/14",8,8,3.17298716442663,3.16732012602167,"KONO",36,24,23,424868
"4578","Sierra Leone","MOYAMBA","9/8/14",3,3,2.98959350868321,3.03218717482091,"MOYAMBA",36,42,41,330507
"4580","Sierra Leone","PORT LOKO","9/8/14",57,53,4.75217219856648,4.9323146673494,"PORTLOKO",36,222,187,574781
"4582","Sierra Leone","PUJEHUN","9/8/14",0,0,1.85626882622607,1.8385344679217,"PUJEHUN",36,10,10,289315
"4584","Sierra Leone","TONKOLILI","9/8/14",9,6,3.03680278233651,3.38975539474445,"TONKOLILI",36,33,20,439810
"4586","Sierra Leone","WESTERN AREA RURAL","9/8/14",28,27,4.15754614963143,4.20206915445498,"WESTERNAREARURAL",36,105,101,1199763
"4588","Sierra Leone","WESTERN AREA URBAN","9/8/14",37,35,4.54273272701126,4.56332794169771,"WESTERNAREAURBAN",36,135,133,979034
"4590","Guinea","BEYLA","9/15/14",1,1,2.45358515833608,2.43798692595875,"BEYLA",37,1,1,325482
"4592","Guinea","BOFFA","9/15/14",0,0,2.1998847482512,2.18315845481255,"BOFFA",37,27,19,211063
"4594","Guinea","BOKE","9/15/14",0,0,1.76044078597063,1.7448425494403,"BOKE",37,0,0,449405
"4596","Guinea","CONAKRY","9/15/14",12,12,3.59503177079394,3.59173785992765,"CONAKRY",37,148,137,1667864
"4598","Guinea","COYAH","9/15/14",2,2,2.89172750304708,2.88337092431795,"COYAH",37,9,9,264164
"4600","Guinea","DABOLA","9/15/14",0,0,2.19997420242556,2.18322863518769,"DABOLA",37,5,2,182951
"4602","Guinea","DALABA","9/15/14",0,0,2.65569007992959,2.64082782604081,"DALABA",37,2,2,136320
"4604","Guinea","DINGUIRAYE","9/15/14",0,0,2.36367556228404,2.34660197841082,"DINGUIRAYE",37,1,0,195662
"4606","Guinea","DUBREKA","9/15/14",0,0,2.5828029073725,2.56680874094227,"DUBREKA",37,22,22,328418
"4608","Guinea","FARANAH","9/15/14",0,0,2.50430069689464,2.48698781599182,"FARANAH",37,0,0,280511
"4610","Guinea","FORECARIAH","9/15/14",1,1,2.5360410610909,2.59895262059436,"FORECARIAH",37,9,7,244649
"4612","Guinea","FRIA","9/15/14",0,0,2.00417905717929,1.98787434815435,"FRIA",37,0,0,96527
"4614","Guinea","GAOUAL","9/15/14",0,0,2.19999850421894,2.18323833536148,"GAOUAL",37,0,0,194245
"4616","Guinea","GUECKEDOU","9/15/14",8,7,3.66838970345989,3.71337225348373,"GUECKEDOU",37,353,242,291823
"4618","Guinea","KANKAN","9/15/14",0,0,2.36367827347128,2.43798973000025,"KANKAN",37,1,0,472112
"4620","Guinea","KEROUANE","9/15/14",0,0,3.17899049021488,3.17272745023157,"KEROUANE",37,23,23,211017
"4622","Guinea","KINDIA","9/15/14",1,1,2.80001505142664,2.84345054084338,"KINDIA",37,3,2,438315
"4624","Guinea","KISSIDOUGOU","9/15/14",0,0,2.50430069689464,2.48698781599182,"KISSIDOUGOU",37,0,0,283609
"4626","Guinea","KOUBIA","9/15/14",0,0,2.00417905717929,1.98787434815435,"KOUBIA",37,0,0,101171
"4628","Guinea","KOUNDARA","9/15/14",0,0,1.76044078597063,1.7448425494403,"KOUNDARA",37,0,0,130205
"4630","Guinea","KOUROUSSA","9/15/14",0,0,2.50428700276505,2.48698097959351,"KOUROUSSA",37,4,2,268224
"4632","Guinea","LABE","9/15/14",0,0,2.50430069689464,2.48698781599182,"LABE",37,0,0,318663
"4634","Guinea","LELOUMA","9/15/14",0,0,2.50430069689464,2.48698781599182,"LELOUMA",37,0,0,162634
"4636","Guinea","LOLA","9/15/14",1,1,2.13060479873376,2.1162504950821,"LOLA",37,1,1,175213
"4638","Guinea","MACENTA","9/15/14",55,55,5.17418139297584,5.18972482129372,"MACENTA",37,319,302,298282
"4640","Guinea","MALI","9/15/14",0,0,2.36368019235386,2.34660197841082,"MALI",37,0,0,290320
"4642","Guinea","MAMOU","9/15/14",0,0,2.62756295018952,2.61006979274201,"MAMOU",37,0,0,318738
"4644","Guinea","N'ZEREKORE","9/15/14",2,2,2.891678608762,3.42989793905303,"NZEREKORE",37,34,20,396118
"4646","Guinea","PITA","9/15/14",0,0,2.36365730351453,2.34658239452995,"PITA",37,7,6,277059
"4648","Guinea","SIGUIRI","9/15/14",0,0,2.0041703482299,1.98786566150424,"SIGUIRI",37,7,7,695449
"4650","Guinea","TELIMELE","9/15/14",0,0,2.73719959186395,2.71957358867762,"TELIMELE",37,26,23,283639
"4652","Guinea","TOUGUE","9/15/14",0,0,2.36368019235386,2.34660197841082,"TOUGUE",37,0,0,122959
"4654","Guinea","YOMOU","9/15/14",0,0,2.45352587959594,2.43792773488776,"YOMOU",37,12,12,176664
"4656","Liberia","BOMI","9/15/14",19,11,3.61035630163442,3.9858253963117,"BOMI",37,132,89,103887
"4658","Liberia","BONG","9/15/14",17,11,3.73867211176152,4.00263433421451,"BONG",37,79,60,411847
"4660","Liberia","GBARPOLU","9/15/14",0,0,2.5042917802536,2.56687058763943,"GBARPOLU",37,1,0,102984
"4662","Liberia","GRAND BASSA","9/15/14",8,1,2.56666824614238,3.49264520289419,"GRANDBASSA",37,60,19,273790
"4664","Liberia","GRAND CAPE MOUNT","9/15/14",7,6,3.11915464477745,3.15476678580172,"GRANDCAPEMOUNT",37,20,17,156938
"4666","Liberia","GRAND GEDEH","9/15/14",1,1,2.13060413156683,2.11624982921515,"GRANDGEDEH",37,1,1,154693
"4668","Liberia","GRAND KRU","9/15/14",4,0,2.00411856842904,2.50959926237837,"GRANDKRU",37,5,0,71522
"4670","Liberia","LOFA","9/15/14",22,16,4.23044387639206,4.41305867527412,"LOFA",37,465,329,341924
"4672","Liberia","MARGIBI","9/15/14",95,37,4.57726622730395,5.55339908893754,"MARGIBI",37,462,188,259254
"4674","Liberia","MARYLAND","9/15/14",0,0,1.76043585376786,1.74483763334076,"MARYLAND",37,1,1,167883
"4676","Liberia","MONTSERRADO","9/15/14",271,179,6.41299570107615,6.7316934330156,"MONTSERRADO",37,1592,1209,1381022
"4678","Liberia","NIMBA","9/15/14",26,8,3.84647680563481,4.42589978880662,"NIMBA",37,152,83,570600
"4680","Liberia","RIVER GEE","9/15/14",2,2,2.40007722608044,2.6300436594479,"RIVERGEE",37,8,4,82484
"4682","Liberia","RIVERCESS","9/15/14",1,0,2.3049698345676,2.38638431653059,"RIVERCESS",37,11,8,88313
"4684","Liberia","SINOE","9/15/14",5,5,2.74915513284815,2.73757202123294,"SINOE",37,5,5,126452
"4686","Sierra Leone","BO","9/15/14",3,3,3.49069423086271,3.51805930930317,"BO",37,116,109,587350
"4688","Sierra Leone","BOMBALI","9/15/14",84,82,5.10927927083604,5.12066015037115,"BOMBALI",37,209,207,517326
"4690","Sierra Leone","BONTHE","9/15/14",0,0,1.43745833867723,1.42310404463339,"BONTHE",37,1,1,176948
"4692","Sierra Leone","KAILAHUN","9/15/14",9,7,3.84479425026214,3.9446544128784,"KAILAHUN",37,653,595,453736
"4694","Sierra Leone","KAMBIA","9/15/14",6,6,2.41678762795799,2.41142089858805,"KAMBIA",37,7,7,342607
"4696","Sierra Leone","KENEMA","9/15/14",6,6,4.19531248886899,4.19350887661884,"KENEMA",37,439,436,630774
"4698","Sierra Leone","KOINADUGU","9/15/14",0,0,1.76043832633334,1.74484009783351,"KOINADUGU",37,1,1,336648
"4700","Sierra Leone","KONO","9/15/14",3,3,3.25089462903041,3.2474044633461,"KONO",37,27,26,424868
"4702","Sierra Leone","MOYAMBA","9/15/14",66,65,4.46345635891834,4.47388980777772,"MOYAMBA",37,108,106,330507
"4704","Sierra Leone","PORT LOKO","9/15/14",75,69,5.07350327907016,5.19653351818764,"PORTLOKO",37,297,256,574781
"4706","Sierra Leone","PUJEHUN","9/15/14",3,3,2.39899013695226,2.39215642535367,"PUJEHUN",37,13,13,289315
"4708","Sierra Leone","TONKOLILI","9/15/14",34,15,3.56712858380407,4.08253106511121,"TONKOLILI",37,67,35,439810
"4710","Sierra Leone","WESTERN AREA RURAL","9/15/14",59,58,4.69313718303173,4.71074929792949,"WESTERNAREARURAL",37,164,159,1199763
"4712","Sierra Leone","WESTERN AREA URBAN","9/15/14",65,60,4.85654297620689,4.90932929453901,"WESTERNAREAURBAN",37,200,193,979034
"4714","Guinea","BEYLA","9/22/14",1,1,2.75873756006819,2.73565962187675,"BEYLA",38,2,2,325482
"4716","Guinea","BOFFA","9/22/14",0,0,2.4551892298747,2.42913565136563,"BOFFA",38,27,19,211063
"4718","Guinea","BOKE","9/22/14",0,0,2.00012773496011,1.97546895129686,"BOKE",38,0,0,449405
"4720","Guinea","CONAKRY","9/22/14",34,33,4.2270181386184,4.23805580366182,"CONAKRY",38,182,170,1667864
"4722","Guinea","COYAH","9/22/14",2,2,2.87069650106093,2.85355326487008,"COYAH",38,11,11,264164
"4724","Guinea","DABOLA","9/22/14",0,0,2.45528119587634,2.42920777515087,"DABOLA",38,5,2,182951
"4726","Guinea","DALABA","9/22/14",4,4,3.08690114749888,3.06754574380865,"DALABA",38,6,6,136320
"4728","Guinea","DINGUIRAYE","9/22/14",0,0,2.62321352560914,2.59674613154354,"DINGUIRAYE",38,1,0,195662
"4730","Guinea","DUBREKA","9/22/14",0,0,2.76688506299824,2.74013198924697,"DUBREKA",38,22,22,328418
"4732","Guinea","FARANAH","9/22/14",0,0,2.7669478423497,2.74019465442878,"FARANAH",38,0,0,280511
"4734","Guinea","FORECARIAH","9/22/14",2,2,2.87803179562823,2.91340223996878,"FORECARIAH",38,11,9,244649
"4736","Guinea","FRIA","9/22/14",0,0,2.25339484880327,2.22786154679811,"FRIA",38,0,0,96527
"4738","Guinea","GAOUAL","9/22/14",0,0,2.45530618001171,2.42921774392741,"GAOUAL",38,0,0,194245
"4740","Guinea","GUECKEDOU","9/22/14",3,3,3.42989860807047,3.48011830869691,"GUECKEDOU",38,356,245,291823
"4742","Guinea","KANKAN","9/22/14",0,0,2.62321630115341,2.6686161318568,"KANKAN",38,1,0,472112
"4744","Guinea","KEROUANE","9/22/14",1,1,3.16325418317994,3.15048811415062,"KEROUANE",38,24,24,211017
"4746","Guinea","KINDIA","9/22/14",1,0,3.05257639032696,3.07407688798071,"KINDIA",38,4,2,438315
"4748","Guinea","KISSIDOUGOU","9/22/14",0,0,2.7669478423497,2.74019465442878,"KISSIDOUGOU",38,0,0,283609
"4750","Guinea","KOUBIA","9/22/14",0,0,2.25339484880327,2.22786154679811,"KOUBIA",38,0,0,101171
"4752","Guinea","KOUNDARA","9/22/14",0,0,2.00012773496011,1.97546895129686,"KOUNDARA",38,0,0,130205
"4754","Guinea","KOUROUSSA","9/22/14",0,0,2.76693386667269,2.74018767932228,"KOUROUSSA",38,4,2,268224
"4756","Guinea","LABE","9/22/14",0,0,2.7669478423497,2.74019465442878,"LABE",38,0,0,318663
"4758","Guinea","LELOUMA","9/22/14",0,0,2.7669478423497,2.74019465442878,"LELOUMA",38,0,0,162634
"4760","Guinea","LOLA","9/22/14",1,0,2.35326787762353,2.42302604468709,"LOLA",38,2,1,175213
"4762","Guinea","MACENTA","9/22/14",67,64,5.16942368702492,5.18370377921419,"MACENTA",38,386,366,298282
"4764","Guinea","MALI","9/22/14",0,0,2.62321826558551,2.59674613154354,"MALI",38,0,0,290320
"4766","Guinea","MAMOU","9/22/14",0,0,2.89259151463448,2.86562358820697,"MAMOU",38,0,0,318738
"4768","Guinea","N'ZEREKORE","9/22/14",14,10,3.3195089276302,3.79203867867365,"NZEREKORE",38,48,30,396118
"4770","Guinea","PITA","9/22/14",0,0,2.62319483341591,2.59672608901917,"PITA",38,7,6,277059
"4772","Guinea","SIGUIRI","9/22/14",0,0,2.25338584061705,2.22785256595595,"SIGUIRI",38,7,7,695449
"4774","Guinea","TELIMELE","9/22/14",0,0,3.00410922701732,2.97698204720766,"TELIMELE",38,26,23,283639
"4776","Guinea","TOUGUE","9/22/14",0,0,2.62321826558551,2.59674613154354,"TOUGUE",38,0,0,122959
"4778","Guinea","YOMOU","9/22/14",0,0,2.62315526733303,2.59668326553058,"YOMOU",38,12,12,176664
"4780","Liberia","BOMI","9/22/14",8,4,3.48453765830037,3.81353432955435,"BOMI",38,140,93,103887
"4782","Liberia","BONG","9/22/14",20,16,3.95676055892575,4.20002316848667,"BONG",38,99,76,411847
"4784","Liberia","GBARPOLU","9/22/14",1,1,2.82788689071305,2.86162013393082,"GBARPOLU",38,2,1,102984
"4786","Liberia","GRAND BASSA","9/22/14",5,1,2.75024865391008,3.56522740757721,"GRANDBASSA",38,65,20,273790
"4788","Liberia","GRAND CAPE MOUNT","9/22/14",5,3,3.24944586636403,3.34697016037421,"GRANDCAPEMOUNT",38,25,20,156938
"4790","Liberia","GRAND GEDEH","9/22/14",0,0,2.35327235736411,2.33019442442767,"GRANDGEDEH",38,1,1,154693
"4792","Liberia","GRAND KRU","9/22/14",1,0,2.25331976771655,2.65885995691144,"GRANDKRU",38,6,0,71522
"4794","Liberia","LOFA","9/22/14",6,2,3.95066071109394,4.19714983429698,"LOFA",38,471,331,341924
"4796","Liberia","MARGIBI","9/22/14",83,30,4.62797405141203,5.59491362780801,"MARGIBI",38,545,218,259254
"4798","Liberia","MARYLAND","9/22/14",0,0,2.00012258444321,1.97546382090275,"MARYLAND",38,1,1,167883
"4800","Liberia","MONTSERRADO","9/22/14",260,213,6.39645624682985,6.72554011019955,"MONTSERRADO",38,1852,1422,1381022
"4802","Liberia","NIMBA","9/22/14",19,7,3.85070494686778,4.48352432857044,"NIMBA",38,171,90,570600
"4804","Liberia","RIVER GEE","9/22/14",1,1,2.68433866614759,2.66369354703677,"RIVERGEE",38,9,5,82484
"4806","Liberia","RIVERCESS","9/22/14",0,0,2.53754249802134,2.59143257997973,"RIVERCESS",38,11,8,88313
"4808","Liberia","SINOE","9/22/14",0,0,2.93275503785245,2.91339963605025,"SINOE",38,5,5,126452
"4810","Sierra Leone","BO","9/22/14",28,27,3.95847521520901,3.99263809028453,"BO",38,144,136,587350
"4812","Sierra Leone","BOMBALI","9/22/14",80,79,5.36754373450164,5.38047529935305,"BOMBALI",38,289,286,517326
"4814","Sierra Leone","BONTHE","9/22/14",0,0,1.66012644976777,1.63704852756875,"BONTHE",38,1,1,176948
"4816","Sierra Leone","KAILAHUN","9/22/14",8,6,3.44507799056763,3.58804651476206,"KAILAHUN",38,661,601,453736
"4818","Sierra Leone","KAMBIA","9/22/14",8,8,3.00860687701586,3.00266627836217,"KAMBIA",38,15,15,342607
"4820","Sierra Leone","KENEMA","9/22/14",10,10,3.9016789356318,3.89682535932661,"KENEMA",38,449,446,630774
"4822","Sierra Leone","KOINADUGU","9/22/14",0,0,2.00012516645202,1.97546639282377,"KOINADUGU",38,1,1,336648
"4824","Sierra Leone","KONO","9/22/14",6,6,3.19409872282131,3.18669356184085,"KONO",38,33,32,424868
"4826","Sierra Leone","MOYAMBA","9/22/14",15,14,4.49264075914643,4.51280537784592,"MOYAMBA",38,123,120,330507
"4828","Sierra Leone","PORT LOKO","9/22/14",110,105,5.45628107123088,5.51767017371133,"PORTLOKO",38,407,361,574781
"4830","Sierra Leone","PUJEHUN","9/22/14",6,6,2.72942409288322,2.71958799036801,"PUJEHUN",38,19,19,289315
"4832","Sierra Leone","TONKOLILI","9/22/14",31,27,4.0519137397916,4.42206913736535,"TONKOLILI",38,98,62,439810
"4834","Sierra Leone","WESTERN AREA RURAL","9/22/14",55,53,4.96447988286474,4.99120899844459,"WESTERNAREARURAL",38,219,212,1199763
"4836","Sierra Leone","WESTERN AREA URBAN","9/22/14",49,44,4.95648955695947,5.03716651151978,"WESTERNAREAURBAN",38,249,237,979034
"4838","Guinea","BEYLA","9/29/14",0,0,2.93597645055181,2.92154156151037,"BEYLA",39,2,2,325482
"4840","Guinea","BOFFA","9/29/14",0,0,2.65312304237087,2.63718643657259,"BOFFA",39,27,19,211063
"4842","Guinea","BOKE","9/29/14",0,0,2.18829594659192,2.17304572163906,"BOKE",39,0,0,449405
"4844","Guinea","CONAKRY","9/29/14",17,16,4.28429612895204,4.30907706188632,"CONAKRY",39,199,186,1667864
"4846","Guinea","COYAH","9/29/14",2,2,3.00563582769026,2.99443474237862,"COYAH",39,13,13,264164
"4848","Guinea","DABOLA","9/29/14",0,0,2.65321655919066,2.63725986934686,"DABOLA",39,5,2,182951
"4850","Guinea","DALABA","9/29/14",1,1,3.19780720428707,3.18485607928463,"DALABA",39,7,7,136320
"4852","Guinea","DINGUIRAYE","9/29/14",0,0,2.82375220144311,2.80759383143847,"DINGUIRAYE",39,1,0,195662
"4854","Guinea","DUBREKA","9/29/14",0,0,2.96932474719181,2.95302220433436,"DUBREKA",39,22,22,328418
"4856","Guinea","FARANAH","9/29/14",0,0,2.96938829821439,2.95308569883252,"FARANAH",39,0,0,280511
"4858","Guinea","FORECARIAH","9/29/14",0,0,2.98765740481928,2.9739628731865,"FORECARIAH",39,11,9,244649
"4860","Guinea","FRIA","9/29/14",0,0,2.44755086324423,2.43185742869818,"FRIA",39,0,0,96527
"4862","Guinea","GAOUAL","9/29/14",0,0,2.65324196460721,2.63727001904116,"GAOUAL",39,0,0,194245
"4864","Guinea","GUECKEDOU","9/29/14",2,2,3.4481639163867,3.47005847936009,"GUECKEDOU",39,358,247,291823
"4866","Guinea","KANKAN","9/29/14",0,0,2.82375501645111,2.80759383143847,"KANKAN",39,1,0,472112
"4868","Guinea","KEROUANE","9/29/14",3,3,2.90130066531215,2.88886106284834,"KEROUANE",39,27,27,211017
"4870","Guinea","KINDIA","9/29/14",0,0,3.24881412960534,3.27165362050236,"KINDIA",39,4,2,438315
"4872","Guinea","KISSIDOUGOU","9/29/14",0,0,2.96938829821439,2.95308569883252,"KISSIDOUGOU",39,0,0,283609
"4874","Guinea","KOUBIA","9/29/14",0,0,2.44755086324423,2.43185742869818,"KOUBIA",39,0,0,101171
"4876","Guinea","KOUNDARA","9/29/14",0,0,2.18829594659192,2.17304572163906,"KOUNDARA",39,0,0,130205
"4878","Guinea","KOUROUSSA","9/29/14",0,0,2.96937415075542,2.95307863141947,"KOUROUSSA",39,4,2,268224
"4880","Guinea","LABE","9/29/14",0,0,2.96938829821439,2.95308569883252,"LABE",39,0,0,318663
"4882","Guinea","LELOUMA","9/29/14",0,0,2.96938829821439,2.95308569883252,"LELOUMA",39,0,0,162634
"4884","Guinea","LOLA","9/29/14",8,6,2.92095472758435,3.06241782213126,"LOLA",39,10,7,175213
"4886","Guinea","MACENTA","9/29/14",55,53,5.26700459133999,5.29069944551368,"MACENTA",39,441,419,298282
"4888","Guinea","MALI","9/29/14",0,0,2.82375700881418,2.80759383143847,"MALI",39,0,0,290320
"4890","Guinea","MAMOU","9/29/14",0,0,3.09648217665413,3.08007342198774,"MAMOU",39,0,0,318738
"4892","Guinea","N'ZEREKORE","9/29/14",15,15,3.71828306107553,3.80599569705831,"NZEREKORE",39,63,45,396118
"4894","Guinea","PITA","9/29/14",1,1,2.8814158706021,2.86616907452232,"PITA",39,8,7,277059
"4896","Guinea","SIGUIRI","9/29/14",1,0,2.44754035492964,2.51607301481428,"SIGUIRI",39,8,7,695449
"4898","Guinea","TELIMELE","9/29/14",0,0,3.20914148030617,3.19265940470485,"TELIMELE",39,26,23,283639
"4900","Guinea","TOUGUE","9/29/14",0,0,2.82375700881418,2.80759383143847,"TOUGUE",39,0,0,122959
"4902","Guinea","YOMOU","9/29/14",0,0,2.82369311480335,2.80753000315711,"YOMOU",39,12,12,176664
