,Country,District,Week,Confirmed Count,"foi_mat[, 1]"
1132,Liberia,BONG,1/27/15,0,0
1135,Liberia,GBARPOLU,1/27/15,0,0
1136,Liberia,GBARPOLU,1/27/15,0,0
1139,Liberia,GRAND BASSA,1/27/15,0,0
1140,Liberia,GRAND BASSA,1/27/15,0,0
1143,Liberia,GRAND CAPE MOUNT,1/27/15,0,0
1144,Liberia,GRAND CAPE MOUNT,1/27/15,0,0
1147,Liberia,GRAND GEDEH,1/27/15,0,0
1148,Liberia,GRAND GEDEH,1/27/15,0,0
1151,Liberia,GRAND KRU,1/27/15,0,0
1152,Liberia,GRAND KRU,1/27/15,0,0
1155,Liberia,LOFA,1/27/15,0,0
1156,Liberia,LOFA,1/27/15,0,0
1159,Liberia,MARGIBI,1/27/15,0,0
1160,Liberia,MARGIBI,1/27/15,0,0
1163,Liberia,MARYLAND,1/27/15,0,0
1164,Liberia,MARYLAND,1/27/15,0,0
1167,Liberia,MONTSERRADO,1/27/15,0,0
1168,Liberia,MONTSERRADO,1/27/15,0,0
1171,Liberia,NIMBA,1/27/15,0,0
1172,Liberia,NIMBA,1/27/15,0,0
1175,Liberia,RIVER GEE,1/27/15,0,0
1176,Liberia,RIVER GEE,1/27/15,0,0
1179,Liberia,RIVERCESS,1/27/15,0,0
1180,Liberia,RIVERCESS,1/27/15,0,0
1183,Liberia,SINOE,1/27/15,0,0
1184,Liberia,SINOE,1/27/15,0,0
1187,Sierra Leone,BO,1/27/15,0,0
1188,Sierra Leone,BO,1/27/15,0,0
1191,Sierra Leone,BOMBALI,1/27/15,0,0
1192,Sierra Leone,BOMBALI,1/27/15,0,0
1195,Sierra Leone,BONTHE,1/27/15,0,0
1196,Sierra Leone,BONTHE,1/27/15,0,0
1199,Sierra Leone,KAILAHUN,1/27/15,0,0
1200,Sierra Leone,KAILAHUN,1/27/15,0,0
1203,Sierra Leone,KAMBIA,1/27/15,0,0
1204,Sierra Leone,KAMBIA,1/27/15,0,0
1207,Sierra Leone,KENEMA,1/27/15,0,0
1208,Sierra Leone,KENEMA,1/27/15,0,0
1211,Sierra Leone,KOINADUGU,1/27/15,0,0
1212,Sierra Leone,KOINADUGU,1/27/15,0,0
1215,Sierra Leone,KONO,1/27/15,0,0
1216,Sierra Leone,KONO,1/27/15,0,0
1219,Sierra Leone,MOYAMBA,1/27/15,0,0
1220,Sierra Leone,MOYAMBA,1/27/15,0,0
1223,Sierra Leone,PORT LOKO,1/27/15,0,0
1224,Sierra Leone,PORT LOKO,1/27/15,0,0
1227,Sierra Leone,PUJEHUN,1/27/15,0,0
1228,Sierra Leone,PUJEHUN,1/27/15,0,0
1231,Sierra Leone,TONKOLILI,1/27/15,0,0
1232,Sierra Leone,TONKOLILI,1/27/15,0,0
1235,Sierra Leone,WESTERN AREA RURAL,1/27/15,0,0
1236,Sierra Leone,WESTERN AREA RURAL,1/27/15,0,0
1239,Sierra Leone,WESTERN AREA URBAN,1/27/15,0,0
1240,Sierra Leone,WESTERN AREA URBAN,1/27/15,0,0
1243,Guinea,BEYLA,2/3/15,0,0
1244,Guinea,BEYLA,2/3/15,0,0
1247,Guinea,BOFFA,2/3/15,0,0
1248,Guinea,BOFFA,2/3/15,0,0
1251,Guinea,BOKE,2/3/15,0,0
1252,Guinea,BOKE,2/3/15,0,0
1255,Guinea,CONAKRY,2/3/15,0,0
1256,Guinea,CONAKRY,2/3/15,0,0
1259,Guinea,COYAH,2/3/15,0,0
1260,Guinea,COYAH,2/3/15,0,0
1263,Guinea,DABOLA,2/3/15,0,0
1264,Guinea,DABOLA,2/3/15,0,0
1267,Guinea,DALABA,2/3/15,0,0
1268,Guinea,DALABA,2/3/15,0,0
1271,Guinea,DINGUIRAYE,2/3/15,0,0
1272,Guinea,DINGUIRAYE,2/3/15,0,0
1275,Guinea,DUBREKA,2/3/15,0,0
1276,Guinea,DUBREKA,2/3/15,0,1.3
1279,Guinea,FARANAH,2/3/15,0,0
1280,Guinea,FARANAH,2/3/15,0,0
1283,Guinea,FORECARIAH,2/3/15,0,0
1284,Guinea,FORECARIAH,2/3/15,0,0
1287,Guinea,FRIA,2/3/15,0,0
1288,Guinea,FRIA,2/3/15,0,0
1291,Guinea,GAOUAL,2/3/15,0,0
1292,Guinea,GAOUAL,2/3/15,0,0
1295,Guinea,GUECKEDOU,2/3/15,0,0
1296,Guinea,GUECKEDOU,2/3/15,5,0
1299,Guinea,KANKAN,2/3/15,0,0
1300,Guinea,KANKAN,2/3/15,0,0
1303,Guinea,KEROUANE,2/3/15,0,0
1304,Guinea,KEROUANE,2/3/15,0,0
1307,Guinea,KINDIA,2/3/15,0,0
1308,Guinea,KINDIA,2/3/15,0,0
1311,Guinea,KISSIDOUGOU,2/3/15,0,0
1312,Guinea,KISSIDOUGOU,2/3/15,0,0
1315,Guinea,KOUBIA,2/3/15,0,0
1316,Guinea,KOUBIA,2/3/15,0,0
1319,Guinea,KOUNDARA,2/3/15,0,0
1320,Guinea,KOUNDARA,2/3/15,0,0
1323,Guinea,KOUROUSSA,2/3/15,0,0
1324,Guinea,KOUROUSSA,2/3/15,0,0
1327,Guinea,LABE,2/3/15,0,0
1328,Guinea,LABE,2/3/15,0,0
1331,Guinea,LELOUMA,2/3/15,0,0
1332,Guinea,LELOUMA,2/3/15,0,0
1335,Guinea,LOLA,2/3/15,0,0
1336,Guinea,LOLA,2/3/15,0,0
1339,Guinea,MACENTA,2/3/15,0,0
1340,Guinea,MACENTA,2/3/15,0,0
1343,Guinea,MALI,2/3/15,0,0
1344,Guinea,MALI,2/3/15,0,0
1347,Guinea,MAMOU,2/3/15,0,0
1348,Guinea,MAMOU,2/3/15,0,0
1351,Guinea,NZEREKORE,2/3/15,0,0
1352,Guinea,NZEREKORE,2/3/15,0,0
1355,Guinea,PITA,2/3/15,0,0
1356,Guinea,PITA,2/3/15,0,0
1359,Guinea,SIGUIRI,2/3/15,0,0
1360,Guinea,SIGUIRI,2/3/15,0,0
1363,Guinea,TELIMELE,2/3/15,0,0
1364,Guinea,TELIMELE,2/3/15,0,0
1367,Guinea,TOUGUE,2/3/15,0,0
1368,Guinea,TOUGUE,2/3/15,0,0
1371,Guinea,YOMOU,2/3/15,0,0
1372,Guinea,YOMOU,2/3/15,0,0
1375,Liberia,BOMI,2/3/15,0,0
1376,Liberia,BOMI,2/3/15,0,0
1379,Liberia,BONG,2/3/15,0,0
1380,Liberia,BONG,2/3/15,0,0
1383,Liberia,GBARPOLU,2/3/15,0,0
1384,Liberia,GBARPOLU,2/3/15,0,0
1387,Liberia,GRAND BASSA,2/3/15,0,0
1388,Liberia,GRAND BASSA,2/3/15,0,0
1391,Liberia,GRAND CAPE MOUNT,2/3/15,0,0
1392,Liberia,GRAND CAPE MOUNT,2/3/15,0,0
1395,Liberia,GRAND GEDEH,2/3/15,0,0
1396,Liberia,GRAND GEDEH,2/3/15,0,0
1399,Liberia,GRAND KRU,2/3/15,0,0
1400,Liberia,GRAND KRU,2/3/15,0,0
1403,Liberia,LOFA,2/3/15,0,0
1404,Liberia,LOFA,2/3/15,0,0
1407,Liberia,MARGIBI,2/3/15,0,0
1408,Liberia,MARGIBI,2/3/15,0,0
1411,Liberia,MARYLAND,2/3/15,0,0
1412,Liberia,MARYLAND,2/3/15,0,0
1415,Liberia,MONTSERRADO,2/3/15,0,0
1416,Liberia,MONTSERRADO,2/3/15,0,0
1419,Liberia,NIMBA,2/3/15,0,0
1420,Liberia,NIMBA,2/3/15,0,0
1423,Liberia,RIVER GEE,2/3/15,0,0
1424,Liberia,RIVER GEE,2/3/15,0,0
1427,Liberia,RIVERCESS,2/3/15,0,0
1428,Liberia,RIVERCESS,2/3/15,0,0
1431,Liberia,SINOE,2/3/15,0,0
1432,Liberia,SINOE,2/3/15,0,0
1435,Sierra Leone,BO,2/3/15,0,0
1436,Sierra Leone,BO,2/3/15,0,0
1439,Sierra Leone,BOMBALI,2/3/15,0,0
1440,Sierra Leone,BOMBALI,2/3/15,0,0
1443,Sierra Leone,BONTHE,2/3/15,0,0
1444,Sierra Leone,BONTHE,2/3/15,0,0
1447,Sierra Leone,KAILAHUN,2/3/15,0,0
1448,Sierra Leone,KAILAHUN,2/3/15,0,0
1451,Sierra Leone,KAMBIA,2/3/15,0,0
1452,Sierra Leone,KAMBIA,2/3/15,0,0
1455,Sierra Leone,KENEMA,2/3/15,0,0
1456,Sierra Leone,KENEMA,2/3/15,0,0
1459,Sierra Leone,KOINADUGU,2/3/15,0,0
1460,Sierra Leone,KOINADUGU,2/3/15,0,0
1463,Sierra Leone,KONO,2/3/15,0,0
1464,Sierra Leone,KONO,2/3/15,0,0
1467,Sierra Leone,MOYAMBA,2/3/15,0,0
1468,Sierra Leone,MOYAMBA,2/3/15,0,0
1471,Sierra Leone,PORT LOKO,2/3/15,0,0
1472,Sierra Leone,PORT LOKO,2/3/15,0,0
1475,Sierra Leone,PUJEHUN,2/3/15,0,0
1476,Sierra Leone,PUJEHUN,2/3/15,0,0
1479,Sierra Leone,TONKOLILI,2/3/15,0,0
1480,Sierra Leone,TONKOLILI,2/3/15,0,0
1483,Sierra Leone,WESTERN AREA RURAL,2/3/15,0,0
1484,Sierra Leone,WESTERN AREA RURAL,2/3/15,0,0
1487,Sierra Leone,WESTERN AREA URBAN,2/3/15,0,0
1488,Sierra Leone,WESTERN AREA URBAN,2/3/15,0,0
1491,Guinea,BEYLA,2/10/15,0,0
1492,Guinea,BEYLA,2/10/15,0,0
1495,Guinea,BOFFA,2/10/15,0,0
1496,Guinea,BOFFA,2/10/15,0,0
1499,Guinea,BOKE,2/10/15,0,0
1500,Guinea,BOKE,2/10/15,0,0
1503,Guinea,CONAKRY,2/10/15,0,0
1504,Guinea,CONAKRY,2/10/15,0,0
1507,Guinea,COYAH,2/10/15,0,0
1508,Guinea,COYAH,2/10/15,0,0
1511,Guinea,DABOLA,2/10/15,0,0
1512,Guinea,DABOLA,2/10/15,0,0
1515,Guinea,DALABA,2/10/15,0,0
1516,Guinea,DALABA,2/10/15,0,0
1519,Guinea,DINGUIRAYE,2/10/15,0,0
1520,Guinea,DINGUIRAYE,2/10/15,0,0
1523,Guinea,DUBREKA,2/10/15,0,0
1524,Guinea,DUBREKA,2/10/15,0,1
1527,Guinea,FARANAH,2/10/15,0,0
1528,Guinea,FARANAH,2/10/15,0,0
1531,Guinea,FORECARIAH,2/10/15,0,0
1532,Guinea,FORECARIAH,2/10/15,0,0
1535,Guinea,FRIA,2/10/15,0,0
1536,Guinea,FRIA,2/10/15,0,0
1539,Guinea,GAOUAL,2/10/15,0,0
1540,Guinea,GAOUAL,2/10/15,0,0
1543,Guinea,GUECKEDOU,2/10/15,0,0
1544,Guinea,GUECKEDOU,2/10/15,2,0
1547,Guinea,KANKAN,2/10/15,0,0
1548,Guinea,KANKAN,2/10/15,0,0
1551,Guinea,KEROUANE,2/10/15,0,0
1552,Guinea,KEROUANE,2/10/15,0,0
1555,Guinea,KINDIA,2/10/15,0,0
1556,Guinea,KINDIA,2/10/15,0,0
1559,Guinea,KISSIDOUGOU,2/10/15,0,0
1560,Guinea,KISSIDOUGOU,2/10/15,0,0
1563,Guinea,KOUBIA,2/10/15,0,0
1564,Guinea,KOUBIA,2/10/15,0,0
1567,Guinea,KOUNDARA,2/10/15,0,0
1568,Guinea,KOUNDARA,2/10/15,0,0
1571,Guinea,KOUROUSSA,2/10/15,0,0
1572,Guinea,KOUROUSSA,2/10/15,0,0
1575,Guinea,LABE,2/10/15,0,0
1576,Guinea,LABE,2/10/15,0,0
1579,Guinea,LELOUMA,2/10/15,0,0
1580,Guinea,LELOUMA,2/10/15,0,0
1583,Guinea,LOLA,2/10/15,0,0
1584,Guinea,LOLA,2/10/15,0,0
1587,Guinea,MACENTA,2/10/15,0,0
1588,Guinea,MACENTA,2/10/15,1,0
1591,Guinea,MALI,2/10/15,0,0
1592,Guinea,MALI,2/10/15,0,0
1595,Guinea,MAMOU,2/10/15,0,0
1596,Guinea,MAMOU,2/10/15,0,0
1599,Guinea,NZEREKORE,2/10/15,0,0
1600,Guinea,NZEREKORE,2/10/15,0,0
1603,Guinea,PITA,2/10/15,0,0
1604,Guinea,PITA,2/10/15,0,0
1607,Guinea,SIGUIRI,2/10/15,0,0
1608,Guinea,SIGUIRI,2/10/15,0,0
1611,Guinea,TELIMELE,2/10/15,0,0
1612,Guinea,TELIMELE,2/10/15,0,0
1615,Guinea,TOUGUE,2/10/15,0,0
1616,Guinea,TOUGUE,2/10/15,0,0
1619,Guinea,YOMOU,2/10/15,0,0
1620,Guinea,YOMOU,2/10/15,0,0
1623,Liberia,BOMI,2/10/15,0,0
1624,Liberia,BOMI,2/10/15,0,0
1627,Liberia,BONG,2/10/15,0,0
1628,Liberia,BONG,2/10/15,0,0
1631,Liberia,GBARPOLU,2/10/15,0,0
1632,Liberia,GBARPOLU,2/10/15,0,0
1635,Liberia,GRAND BASSA,2/10/15,0,0
1636,Liberia,GRAND BASSA,2/10/15,0,0
1639,Liberia,GRAND CAPE MOUNT,2/10/15,0,0
1640,Liberia,GRAND CAPE MOUNT,2/10/15,0,0
1643,Liberia,GRAND GEDEH,2/10/15,0,0
1644,Liberia,GRAND GEDEH,2/10/15,0,0
1647,Liberia,GRAND KRU,2/10/15,0,0
1648,Liberia,GRAND KRU,2/10/15,0,0
1651,Liberia,LOFA,2/10/15,0,0
1652,Liberia,LOFA,2/10/15,0,0
1655,Liberia,MARGIBI,2/10/15,0,0
1656,Liberia,MARGIBI,2/10/15,0,0
1659,Liberia,MARYLAND,2/10/15,0,0
1660,Liberia,MARYLAND,2/10/15,0,0
1663,Liberia,MONTSERRADO,2/10/15,0,0
1664,Liberia,MONTSERRADO,2/10/15,0,0
1667,Liberia,NIMBA,2/10/15,0,0
1668,Liberia,NIMBA,2/10/15,0,0
1671,Liberia,RIVER GEE,2/10/15,0,0
1672,Liberia,RIVER GEE,2/10/15,0,0
1675,Liberia,RIVERCESS,2/10/15,0,0
1676,Liberia,RIVERCESS,2/10/15,0,0
1679,Liberia,SINOE,2/10/15,0,0
1680,Liberia,SINOE,2/10/15,0,0
1683,Sierra Leone,BO,2/10/15,0,0
1684,Sierra Leone,BO,2/10/15,0,0
1687,Sierra Leone,BOMBALI,2/10/15,0,0
1688,Sierra Leone,BOMBALI,2/10/15,0,0
1691,Sierra Leone,BONTHE,2/10/15,0,0
1692,Sierra Leone,BONTHE,2/10/15,0,0
1695,Sierra Leone,KAILAHUN,2/10/15,0,0
1696,Sierra Leone,KAILAHUN,2/10/15,0,0.1
1699,Sierra Leone,KAMBIA,2/10/15,0,0
1700,Sierra Leone,KAMBIA,2/10/15,0,0
1703,Sierra Leone,KENEMA,2/10/15,0,0
1704,Sierra Leone,KENEMA,2/10/15,0,0
1707,Sierra Leone,KOINADUGU,2/10/15,0,0
1708,Sierra Leone,KOINADUGU,2/10/15,0,0
1711,Sierra Leone,KONO,2/10/15,0,0
1712,Sierra Leone,KONO,2/10/15,0,0
1715,Sierra Leone,MOYAMBA,2/10/15,0,0
1716,Sierra Leone,MOYAMBA,2/10/15,0,0
1719,Sierra Leone,PORT LOKO,2/10/15,0,0
1720,Sierra Leone,PORT LOKO,2/10/15,0,0
1723,Sierra Leone,PUJEHUN,2/10/15,0,0
1724,Sierra Leone,PUJEHUN,2/10/15,0,0
1727,Sierra Leone,TONKOLILI,2/10/15,0,0
1728,Sierra Leone,TONKOLILI,2/10/15,0,0
1731,Sierra Leone,WESTERN AREA RURAL,2/10/15,0,0
1732,Sierra Leone,WESTERN AREA RURAL,2/10/15,0,0
1735,Sierra Leone,WESTERN AREA URBAN,2/10/15,0,0
1736,Sierra Leone,WESTERN AREA URBAN,2/10/15,0,0
1739,Guinea,BEYLA,2/17/15,0,0
1740,Guinea,BEYLA,2/17/15,0,0
1743,Guinea,BOFFA,2/17/15,0,0
1744,Guinea,BOFFA,2/17/15,0,0
1747,Guinea,BOKE,2/17/15,0,0
1748,Guinea,BOKE,2/17/15,0,0
1751,Guinea,CONAKRY,2/17/15,0,0
1752,Guinea,CONAKRY,2/17/15,0,0
1755,Guinea,COYAH,2/17/15,0,0
1756,Guinea,COYAH,2/17/15,0,0
1759,Guinea,DABOLA,2/17/15,0,0
1760,Guinea,DABOLA,2/17/15,0,0
1763,Guinea,DALABA,2/17/15,0,0
1764,Guinea,DALABA,2/17/15,0,0
1767,Guinea,DINGUIRAYE,2/17/15,0,0
1768,Guinea,DINGUIRAYE,2/17/15,0,0
1771,Guinea,DUBREKA,2/17/15,0,0
1772,Guinea,DUBREKA,2/17/15,0,1
1775,Guinea,FARANAH,2/17/15,0,0
1776,Guinea,FARANAH,2/17/15,0,0
1779,Guinea,FORECARIAH,2/17/15,0,0
1780,Guinea,FORECARIAH,2/17/15,0,0
1783,Guinea,FRIA,2/17/15,0,0
1784,Guinea,FRIA,2/17/15,0,0
1787,Guinea,GAOUAL,2/17/15,0,0
1788,Guinea,GAOUAL,2/17/15,0,0
1791,Guinea,GUECKEDOU,2/17/15,0,0
1792,Guinea,GUECKEDOU,2/17/15,3,0
1795,Guinea,KANKAN,2/17/15,0,0
1796,Guinea,KANKAN,2/17/15,0,0
1799,Guinea,KEROUANE,2/17/15,0,0
1800,Guinea,KEROUANE,2/17/15,0,0
1803,Guinea,KINDIA,2/17/15,0,0
1804,Guinea,KINDIA,2/17/15,0,0
1807,Guinea,KISSIDOUGOU,2/17/15,0,0
1808,Guinea,KISSIDOUGOU,2/17/15,0,0
1811,Guinea,KOUBIA,2/17/15,0,0
1812,Guinea,KOUBIA,2/17/15,0,0
1815,Guinea,KOUNDARA,2/17/15,0,0
1816,Guinea,KOUNDARA,2/17/15,0,0
1819,Guinea,KOUROUSSA,2/17/15,0,0
1820,Guinea,KOUROUSSA,2/17/15,0,0
1823,Guinea,LABE,2/17/15,0,0
1824,Guinea,LABE,2/17/15,0,0
1827,Guinea,LELOUMA,2/17/15,0,0
1828,Guinea,LELOUMA,2/17/15,0,0
1831,Guinea,LOLA,2/17/15,0,0
1832,Guinea,LOLA,2/17/15,0,0
1835,Guinea,MACENTA,2/17/15,0,0
1836,Guinea,MACENTA,2/17/15,2,0
1839,Guinea,MALI,2/17/15,0,0
1840,Guinea,MALI,2/17/15,0,0
1843,Guinea,MAMOU,2/17/15,0,0
1844,Guinea,MAMOU,2/17/15,0,0
1847,Guinea,NZEREKORE,2/17/15,0,0
1848,Guinea,NZEREKORE,2/17/15,0,0
1851,Guinea,PITA,2/17/15,0,0
1852,Guinea,PITA,2/17/15,0,0
1855,Guinea,SIGUIRI,2/17/15,0,0
1856,Guinea,SIGUIRI,2/17/15,0,0
1859,Guinea,TELIMELE,2/17/15,0,0
1860,Guinea,TELIMELE,2/17/15,0,0
1863,Guinea,TOUGUE,2/17/15,0,0
1864,Guinea,TOUGUE,2/17/15,0,0
1867,Guinea,YOMOU,2/17/15,0,0
1868,Guinea,YOMOU,2/17/15,0,0
1871,Liberia,BOMI,2/17/15,0,0
1872,Liberia,BOMI,2/17/15,0,0
1875,Liberia,BONG,2/17/15,0,0
1876,Liberia,BONG,2/17/15,0,0
1879,Liberia,GBARPOLU,2/17/15,0,0
1880,Liberia,GBARPOLU,2/17/15,0,0
1883,Liberia,GRAND BASSA,2/17/15,0,0
1884,Liberia,GRAND BASSA,2/17/15,0,0
1887,Liberia,GRAND CAPE MOUNT,2/17/15,0,0
1888,Liberia,GRAND CAPE MOUNT,2/17/15,0,0
1891,Liberia,GRAND GEDEH,2/17/15,0,0
1892,Liberia,GRAND GEDEH,2/17/15,0,0
1895,Liberia,GRAND KRU,2/17/15,0,0
1896,Liberia,GRAND KRU,2/17/15,0,0
1899,Liberia,LOFA,2/17/15,0,0
1900,Liberia,LOFA,2/17/15,0,0
1903,Liberia,MARGIBI,2/17/15,0,0
1904,Liberia,MARGIBI,2/17/15,0,0
1907,Liberia,MARYLAND,2/17/15,0,0
1908,Liberia,MARYLAND,2/17/15,0,0
1911,Liberia,MONTSERRADO,2/17/15,0,0
1912,Liberia,MONTSERRADO,2/17/15,0,0
1915,Liberia,NIMBA,2/17/15,0,0
1916,Liberia,NIMBA,2/17/15,0,0
1919,Liberia,RIVER GEE,2/17/15,0,0
1920,Liberia,RIVER GEE,2/17/15,0,0
1923,Liberia,RIVERCESS,2/17/15,0,0
1924,Liberia,RIVERCESS,2/17/15,0,0
1927,Liberia,SINOE,2/17/15,0,0
1928,Liberia,SINOE,2/17/15,0,0
1931,Sierra Leone,BO,2/17/15,0,0
1932,Sierra Leone,BO,2/17/15,0,0
1935,Sierra Leone,BOMBALI,2/17/15,0,0
1936,Sierra Leone,BOMBALI,2/17/15,0,0
1939,Sierra Leone,BONTHE,2/17/15,0,0
1940,Sierra Leone,BONTHE,2/17/15,0,0
1943,Sierra Leone,KAILAHUN,2/17/15,0,0
1944,Sierra Leone,KAILAHUN,2/17/15,0,0.3
1947,Sierra Leone,KAMBIA,2/17/15,0,0
1948,Sierra Leone,KAMBIA,2/17/15,0,0
1951,Sierra Leone,KENEMA,2/17/15,0,0
1952,Sierra Leone,KENEMA,2/17/15,0,0
1955,Sierra Leone,KOINADUGU,2/17/15,0,0
1956,Sierra Leone,KOINADUGU,2/17/15,0,0
1959,Sierra Leone,KONO,2/17/15,0,0
1960,Sierra Leone,KONO,2/17/15,0,0
1963,Sierra Leone,MOYAMBA,2/17/15,0,0
1964,Sierra Leone,MOYAMBA,2/17/15,0,0
1967,Sierra Leone,PORT LOKO,2/17/15,0,0
1968,Sierra Leone,PORT LOKO,2/17/15,0,0
1971,Sierra Leone,PUJEHUN,2/17/15,0,0
1972,Sierra Leone,PUJEHUN,2/17/15,0,0
1975,Sierra Leone,TONKOLILI,2/17/15,0,0
1976,Sierra Leone,TONKOLILI,2/17/15,0,0
1979,Sierra Leone,WESTERN AREA RURAL,2/17/15,0,0
1980,Sierra Leone,WESTERN AREA RURAL,2/17/15,0,0
1983,Sierra Leone,WESTERN AREA URBAN,2/17/15,0,0
1984,Sierra Leone,WESTERN AREA URBAN,2/17/15,0,0
1987,Guinea,BEYLA,2/24/15,0,0
1988,Guinea,BEYLA,2/24/15,0,0
1991,Guinea,BOFFA,2/24/15,0,0
1992,Guinea,BOFFA,2/24/15,0,0
1995,Guinea,BOKE,2/24/15,0,0
1996,Guinea,BOKE,2/24/15,0,0
1999,Guinea,CONAKRY,2/24/15,0,0
2000,Guinea,CONAKRY,2/24/15,0,0
2003,Guinea,COYAH,2/24/15,0,0
2004,Guinea,COYAH,2/24/15,0,0
2007,Guinea,DABOLA,2/24/15,0,0
2008,Guinea,DABOLA,2/24/15,0,0
2011,Guinea,DALABA,2/24/15,0,0
2012,Guinea,DALABA,2/24/15,0,0
2015,Guinea,DINGUIRAYE,2/24/15,0,0
2016,Guinea,DINGUIRAYE,2/24/15,0,0
2019,Guinea,DUBREKA,2/24/15,0,0
2020,Guinea,DUBREKA,2/24/15,0,1.2
2023,Guinea,FARANAH,2/24/15,0,0
2024,Guinea,FARANAH,2/24/15,0,0
2027,Guinea,FORECARIAH,2/24/15,0,0
2028,Guinea,FORECARIAH,2/24/15,0,0
2031,Guinea,FRIA,2/24/15,0,0
2032,Guinea,FRIA,2/24/15,0,0
2035,Guinea,GAOUAL,2/24/15,0,0
2036,Guinea,GAOUAL,2/24/15,0,0
2039,Guinea,GUECKEDOU,2/24/15,0,0
2040,Guinea,GUECKEDOU,2/24/15,7,0
2043,Guinea,KANKAN,2/24/15,0,0
2044,Guinea,KANKAN,2/24/15,0,0
2047,Guinea,KEROUANE,2/24/15,0,0
2048,Guinea,KEROUANE,2/24/15,0,0
2051,Guinea,KINDIA,2/24/15,0,0
2052,Guinea,KINDIA,2/24/15,0,0
2055,Guinea,KISSIDOUGOU,2/24/15,0,0
2056,Guinea,KISSIDOUGOU,2/24/15,0,0
2059,Guinea,KOUBIA,2/24/15,0,0
2060,Guinea,KOUBIA,2/24/15,0,0
2063,Guinea,KOUNDARA,2/24/15,0,0
2064,Guinea,KOUNDARA,2/24/15,0,0
2067,Guinea,KOUROUSSA,2/24/15,0,0
2068,Guinea,KOUROUSSA,2/24/15,0,0
2071,Guinea,LABE,2/24/15,0,0
2072,Guinea,LABE,2/24/15,0,0
2075,Guinea,LELOUMA,2/24/15,0,0
2076,Guinea,LELOUMA,2/24/15,0,0
2079,Guinea,LOLA,2/24/15,0,0
2080,Guinea,LOLA,2/24/15,0,0
2083,Guinea,MACENTA,2/24/15,1,0
2084,Guinea,MACENTA,2/24/15,1,0
2087,Guinea,MALI,2/24/15,0,0
2088,Guinea,MALI,2/24/15,0,0
2091,Guinea,MAMOU,2/24/15,0,0
2092,Guinea,MAMOU,2/24/15,0,0
2095,Guinea,NZEREKORE,2/24/15,0,0
2096,Guinea,NZEREKORE,2/24/15,0,0
2099,Guinea,PITA,2/24/15,0,0
2100,Guinea,PITA,2/24/15,0,0
2103,Guinea,SIGUIRI,2/24/15,0,0
2104,Guinea,SIGUIRI,2/24/15,0,0
2107,Guinea,TELIMELE,2/24/15,0,0
2108,Guinea,TELIMELE,2/24/15,0,0
2111,Guinea,TOUGUE,2/24/15,0,0
2112,Guinea,TOUGUE,2/24/15,0,0
2115,Guinea,YOMOU,2/24/15,0,0
2116,Guinea,YOMOU,2/24/15,0,0
2119,Liberia,BOMI,2/24/15,0,0
2120,Liberia,BOMI,2/24/15,0,0
2123,Liberia,BONG,2/24/15,0,0
2124,Liberia,BONG,2/24/15,0,0
2127,Liberia,GBARPOLU,2/24/15,0,0
2128,Liberia,GBARPOLU,2/24/15,0,0
2131,Liberia,GRAND BASSA,2/24/15,0,0
2132,Liberia,GRAND BASSA,2/24/15,0,0
2135,Liberia,GRAND CAPE MOUNT,2/24/15,0,0
2136,Liberia,GRAND CAPE MOUNT,2/24/15,0,0
2139,Liberia,GRAND GEDEH,2/24/15,0,0
2140,Liberia,GRAND GEDEH,2/24/15,0,0
2143,Liberia,GRAND KRU,2/24/15,0,0
2144,Liberia,GRAND KRU,2/24/15,0,0
2147,Liberia,LOFA,2/24/15,0,0
2148,Liberia,LOFA,2/24/15,0,0
2151,Liberia,MARGIBI,2/24/15,0,0
2152,Liberia,MARGIBI,2/24/15,0,0
2155,Liberia,MARYLAND,2/24/15,0,0
2156,Liberia,MARYLAND,2/24/15,0,0
2159,Liberia,MONTSERRADO,2/24/15,0,0
2160,Liberia,MONTSERRADO,2/24/15,0,0
2163,Liberia,NIMBA,2/24/15,0,0
2164,Liberia,NIMBA,2/24/15,0,0
2167,Liberia,RIVER GEE,2/24/15,0,0
2168,Liberia,RIVER GEE,2/24/15,0,0
2171,Liberia,RIVERCESS,2/24/15,0,0
2172,Liberia,RIVERCESS,2/24/15,0,0
2175,Liberia,SINOE,2/24/15,0,0
2176,Liberia,SINOE,2/24/15,0,0
2179,Sierra Leone,BO,2/24/15,0,0
2180,Sierra Leone,BO,2/24/15,0,0
2183,Sierra Leone,BOMBALI,2/24/15,0,0
2184,Sierra Leone,BOMBALI,2/24/15,0,0
2187,Sierra Leone,BONTHE,2/24/15,0,0
2188,Sierra Leone,BONTHE,2/24/15,0,0
2191,Sierra Leone,KAILAHUN,2/24/15,0,0.1
2192,Sierra Leone,KAILAHUN,2/24/15,0,0.4
2195,Sierra Leone,KAMBIA,2/24/15,0,0
2196,Sierra Leone,KAMBIA,2/24/15,0,0
2199,Sierra Leone,KENEMA,2/24/15,0,0
2200,Sierra Leone,KENEMA,2/24/15,0,0
2203,Sierra Leone,KOINADUGU,2/24/15,0,0
2204,Sierra Leone,KOINADUGU,2/24/15,0,0
2207,Sierra Leone,KONO,2/24/15,0,0
2208,Sierra Leone,KONO,2/24/15,0,0
2211,Sierra Leone,MOYAMBA,2/24/15,0,0
2212,Sierra Leone,MOYAMBA,2/24/15,0,0
