"","Country","District_Name","Week","Probable","Confirmed","ConfirmedFOI","ProbableFOI","DistrictID","WeekID","probable_cumulative","confirmed_cumulative"
"600","Sierra Leone","KAILAHUN","1/27/14",0,0,0,0,"KAILAHUN",5,0,0
"602","Sierra Leone","KAMBIA","1/27/14",0,0,0,0,"KAMBIA",5,0,0
"604","Sierra Leone","KENEMA","1/27/14",0,0,0,0,"KENEMA",5,0,0
"606","Sierra Leone","KOINADUGU","1/27/14",0,0,0,0,"KOINADUGU",5,0,0
"608","Sierra Leone","KONO","1/27/14",0,0,0,0,"KONO",5,0,0
"610","Sierra Leone","MOYAMBA","1/27/14",0,0,0,0,"MOYAMBA",5,0,0
"612","Sierra Leone","PORT LOKO","1/27/14",0,0,0,0,"PORT LOKO",5,0,0
"614","Sierra Leone","PUJEHUN","1/27/14",0,0,0,0,"PUJEHUN",5,0,0
"616","Sierra Leone","TONKOLILI","1/27/14",0,0,0,0,"TONKOLILI",5,0,0
"618","Sierra Leone","WESTERN AREA RURAL","1/27/14",0,0,0,0,"WESTERN AREA RURAL",5,0,0
"620","Sierra Leone","WESTERN AREA URBAN","1/27/14",0,0,0,0,"WESTERN AREA URBAN",5,0,0
"622","Guinea","BEYLA","2/3/14",0,0,0,0,"BEYLA",6,0,0
"624","Guinea","BOFFA","2/3/14",0,0,0,0.231111720963387,"BOFFA",6,0,0
"626","Guinea","BOKE","2/3/14",0,0,0,0,"BOKE",6,0,0
"628","Guinea","CONAKRY","2/3/14",0,0,0,0.231111720963387,"CONAKRY",6,0,0
"630","Guinea","COYAH","2/3/14",0,0,0,0.231111720963387,"COYAH",6,0,0
"632","Guinea","DABOLA","2/3/14",0,0,0,0,"DABOLA",6,0,0
"634","Guinea","DALABA","2/3/14",0,0,0,0,"DALABA",6,0,0
"636","Guinea","DINGUIRAYE","2/3/14",0,0,0,0,"DINGUIRAYE",6,0,0
"638","Guinea","DUBREKA","2/3/14",0,0,0,2.63905732961526,"DUBREKA",6,0,0
"640","Guinea","FARANAH","2/3/14",0,0,0,0,"FARANAH",6,0,0
"642","Guinea","FORECARIAH","2/3/14",0,0,0,0,"FORECARIAH",6,0,0
"644","Guinea","FRIA","2/3/14",0,0,0,0.231111720963387,"FRIA",6,0,0
"646","Guinea","GAOUAL","2/3/14",0,0,0,0,"GAOUAL",6,0,0
"648","Guinea","GUECKEDOU","2/3/14",5,0,0,0,"GUECKEDOU",6,0,0
"650","Guinea","KANKAN","2/3/14",0,0,0,0,"KANKAN",6,0,0
"652","Guinea","KEROUANE","2/3/14",0,0,0,0,"KEROUANE",6,0,0
"654","Guinea","KINDIA","2/3/14",0,0,0,0.231111720963387,"KINDIA",6,0,0
"656","Guinea","KISSIDOUGOU","2/3/14",0,0,0,0,"KISSIDOUGOU",6,0,0
"658","Guinea","KOUBIA","2/3/14",0,0,0,0,"KOUBIA",6,0,0
"660","Guinea","KOUNDARA","2/3/14",0,0,0,0,"KOUNDARA",6,0,0
"662","Guinea","KOUROUSSA","2/3/14",0,0,0,0,"KOUROUSSA",6,0,0
"664","Guinea","LABE","2/3/14",0,0,0,0,"LABE",6,0,0
"666","Guinea","LELOUMA","2/3/14",0,0,0,0,"LELOUMA",6,0,0
"668","Guinea","LOLA","2/3/14",0,0,0,0,"LOLA",6,0,0
"670","Guinea","MACENTA","2/3/14",0,0,0,0,"MACENTA",6,0,0
"672","Guinea","MALI","2/3/14",0,0,0,0,"MALI",6,0,0
"674","Guinea","MAMOU","2/3/14",0,0,0,0,"MAMOU",6,0,0
"676","Guinea","N'ZEREKORE","2/3/14",0,0,0,0,"NZEREKORE",6,0,0
"678","Guinea","PITA","2/3/14",0,0,0,0,"PITA",6,0,0
"680","Guinea","SIGUIRI","2/3/14",0,0,0,0,"SIGUIRI",6,0,0
"682","Guinea","TELIMELE","2/3/14",0,0,0,0.231111720963387,"TELIMELE",6,0,0
"684","Guinea","TOUGUE","2/3/14",0,0,0,0,"TOUGUE",6,0,0
"686","Guinea","YOMOU","2/3/14",0,0,0,0,"YOMOU",6,0,0
"688","Liberia","BOMI","2/3/14",0,0,0,0,"BOMI",6,0,0
"690","Liberia","BONG","2/3/14",0,0,0,0,"BONG",6,0,0
"692","Liberia","GBARPOLU","2/3/14",0,0,0,0,"GBARPOLU",6,0,0
"694","Liberia","GRAND BASSA","2/3/14",0,0,0,0,"GRAND BASSA",6,0,0
"696","Liberia","GRAND CAPE MOUNT","2/3/14",0,0,0,0,"GRAND CAPE MOUNT",6,0,0
"698","Liberia","GRAND GEDEH","2/3/14",0,0,0,0,"GRAND GEDEH",6,0,0
"700","Liberia","GRAND KRU","2/3/14",0,0,0,0,"GRAND KRU",6,0,0
"702","Liberia","LOFA","2/3/14",0,0,0,0,"LOFA",6,0,0
"704","Liberia","MARGIBI","2/3/14",0,0,0,0,"MARGIBI",6,0,0
"706","Liberia","MARYLAND","2/3/14",0,0,0,0,"MARYLAND",6,0,0
"708","Liberia","MONTSERRADO","2/3/14",0,0,0,0,"MONTSERRADO",6,0,0
"710","Liberia","NIMBA","2/3/14",0,0,0,0,"NIMBA",6,0,0
"712","Liberia","RIVER GEE","2/3/14",0,0,0,0,"RIVER GEE",6,0,0
"714","Liberia","RIVERCESS","2/3/14",0,0,0,0,"RIVERCESS",6,0,0
"716","Liberia","SINOE","2/3/14",0,0,0,0,"SINOE",6,0,0
"718","Sierra Leone","BO","2/3/14",0,0,0,0,"BO",6,0,0
"720","Sierra Leone","BOMBALI","2/3/14",0,0,0,0,"BOMBALI",6,0,0
"722","Sierra Leone","BONTHE","2/3/14",0,0,0,0,"BONTHE",6,0,0
"724","Sierra Leone","KAILAHUN","2/3/14",0,0,0,0,"KAILAHUN",6,0,0
"726","Sierra Leone","KAMBIA","2/3/14",0,0,0,0,"KAMBIA",6,0,0
"728","Sierra Leone","KENEMA","2/3/14",0,0,0,0,"KENEMA",6,0,0
"730","Sierra Leone","KOINADUGU","2/3/14",0,0,0,0,"KOINADUGU",6,0,0
"732","Sierra Leone","KONO","2/3/14",0,0,0,0,"KONO",6,0,0
"734","Sierra Leone","MOYAMBA","2/3/14",0,0,0,0,"MOYAMBA",6,0,0
"736","Sierra Leone","PORT LOKO","2/3/14",0,0,0,0,"PORT LOKO",6,0,0
"738","Sierra Leone","PUJEHUN","2/3/14",0,0,0,0,"PUJEHUN",6,0,0
"740","Sierra Leone","TONKOLILI","2/3/14",0,0,0,0,"TONKOLILI",6,0,0
"742","Sierra Leone","WESTERN AREA RURAL","2/3/14",0,0,0,0,"WESTERN AREA RURAL",6,0,0
"744","Sierra Leone","WESTERN AREA URBAN","2/3/14",0,0,0,0,"WESTERN AREA URBAN",6,0,0
"746","Guinea","BEYLA","2/10/14",0,0,0,0,"BEYLA",7,0,0
"748","Guinea","BOFFA","2/10/14",0,0,0,0.182321556793955,"BOFFA",7,0,0
"750","Guinea","BOKE","2/10/14",0,0,0,0,"BOKE",7,0,0
"752","Guinea","CONAKRY","2/10/14",0,0,0,0.182321556793955,"CONAKRY",7,0,0
"754","Guinea","COYAH","2/10/14",0,0,0,0.182321556793955,"COYAH",7,0,0
"756","Guinea","DABOLA","2/10/14",0,0,0,0,"DABOLA",7,0,0
"758","Guinea","DALABA","2/10/14",0,0,0,0,"DALABA",7,0,0
"760","Guinea","DINGUIRAYE","2/10/14",0,0,0,0,"DINGUIRAYE",7,0,0
"762","Guinea","DUBREKA","2/10/14",0,0,0,2.39789527279837,"DUBREKA",7,0,0
"764","Guinea","FARANAH","2/10/14",0,0,0,0,"FARANAH",7,0,0
"766","Guinea","FORECARIAH","2/10/14",0,0,0,0,"FORECARIAH",7,0,0
"768","Guinea","FRIA","2/10/14",0,0,0,0.182321556793955,"FRIA",7,0,0
"770","Guinea","GAOUAL","2/10/14",0,0,0,0,"GAOUAL",7,0,0
"772","Guinea","GUECKEDOU","2/10/14",2,0,0,0.000999442136788347,"GUECKEDOU",7,0,0
"774","Guinea","KANKAN","2/10/14",0,0,0,0,"KANKAN",7,0,0
"776","Guinea","KEROUANE","2/10/14",0,0,0,0,"KEROUANE",7,0,0
"778","Guinea","KINDIA","2/10/14",0,0,0,0.182321556793955,"KINDIA",7,0,0
"780","Guinea","KISSIDOUGOU","2/10/14",0,0,0,0,"KISSIDOUGOU",7,0,0
"782","Guinea","KOUBIA","2/10/14",0,0,0,0,"KOUBIA",7,0,0
"784","Guinea","KOUNDARA","2/10/14",0,0,0,0,"KOUNDARA",7,0,0
"786","Guinea","KOUROUSSA","2/10/14",0,0,0,0,"KOUROUSSA",7,0,0
"788","Guinea","LABE","2/10/14",0,0,0,0,"LABE",7,0,0
"790","Guinea","LELOUMA","2/10/14",0,0,0,0,"LELOUMA",7,0,0
"792","Guinea","LOLA","2/10/14",0,0,0,0,"LOLA",7,0,0
"794","Guinea","MACENTA","2/10/14",1,0,0,0,"MACENTA",7,0,0
"796","Guinea","MALI","2/10/14",0,0,0,0,"MALI",7,0,0
"798","Guinea","MAMOU","2/10/14",0,0,0,0,"MAMOU",7,0,0
"800","Guinea","N'ZEREKORE","2/10/14",0,0,0,0,"NZEREKORE",7,0,0
"802","Guinea","PITA","2/10/14",0,0,0,0,"PITA",7,0,0
"804","Guinea","SIGUIRI","2/10/14",0,0,0,0,"SIGUIRI",7,0,0
"806","Guinea","TELIMELE","2/10/14",0,0,0,0.182321556793955,"TELIMELE",7,0,0
"808","Guinea","TOUGUE","2/10/14",0,0,0,0,"TOUGUE",7,0,0
"810","Guinea","YOMOU","2/10/14",0,0,0,0,"YOMOU",7,0,0
"812","Liberia","BOMI","2/10/14",0,0,0,0,"BOMI",7,0,0
"814","Liberia","BONG","2/10/14",0,0,0,0,"BONG",7,0,0
"816","Liberia","GBARPOLU","2/10/14",0,0,0,0.000999500333083423,"GBARPOLU",7,0,0
"818","Liberia","GRAND BASSA","2/10/14",0,0,0,0,"GRAND BASSA",7,0,0
"820","Liberia","GRAND CAPE MOUNT","2/10/14",0,0,0,0,"GRAND CAPE MOUNT",7,0,0
"822","Liberia","GRAND GEDEH","2/10/14",0,0,0,0,"GRAND GEDEH",7,0,0
"824","Liberia","GRAND KRU","2/10/14",0,0,0,0,"GRAND KRU",7,0,0
"826","Liberia","LOFA","2/10/14",0,0,0,0.000999500333083423,"LOFA",7,0,0
"828","Liberia","MARGIBI","2/10/14",0,0,0,0,"MARGIBI",7,0,0
"830","Liberia","MARYLAND","2/10/14",0,0,0,0,"MARYLAND",7,0,0
"832","Liberia","MONTSERRADO","2/10/14",0,0,0,0,"MONTSERRADO",7,0,0
"834","Liberia","NIMBA","2/10/14",0,0,0,0,"NIMBA",7,0,0
"836","Liberia","RIVER GEE","2/10/14",0,0,0,0,"RIVER GEE",7,0,0
"838","Liberia","RIVERCESS","2/10/14",0,0,0,0,"RIVERCESS",7,0,0
"840","Liberia","SINOE","2/10/14",0,0,0,0,"SINOE",7,0,0
"842","Sierra Leone","BO","2/10/14",0,0,0,0,"BO",7,0,0
"844","Sierra Leone","BOMBALI","2/10/14",0,0,0,0,"BOMBALI",7,0,0
"846","Sierra Leone","BONTHE","2/10/14",0,0,0,0,"BONTHE",7,0,0
"848","Sierra Leone","KAILAHUN","2/10/14",0,0,0,0.693147180559945,"KAILAHUN",7,0,0
"850","Sierra Leone","KAMBIA","2/10/14",0,0,0,0,"KAMBIA",7,0,0
"852","Sierra Leone","KENEMA","2/10/14",0,0,0,0.0198026272961797,"KENEMA",7,0,0
"854","Sierra Leone","KOINADUGU","2/10/14",0,0,0,0,"KOINADUGU",7,0,0
"856","Sierra Leone","KONO","2/10/14",0,0,0,0.0198026272961797,"KONO",7,0,0
"858","Sierra Leone","MOYAMBA","2/10/14",0,0,0,0,"MOYAMBA",7,0,0
"860","Sierra Leone","PORT LOKO","2/10/14",0,0,0,0,"PORT LOKO",7,0,0
"862","Sierra Leone","PUJEHUN","2/10/14",0,0,0,0,"PUJEHUN",7,0,0
"864","Sierra Leone","TONKOLILI","2/10/14",0,0,0,0,"TONKOLILI",7,0,0
"866","Sierra Leone","WESTERN AREA RURAL","2/10/14",0,0,0,0,"WESTERN AREA RURAL",7,0,0
"868","Sierra Leone","WESTERN AREA URBAN","2/10/14",0,0,0,0,"WESTERN AREA URBAN",7,0,0
"870","Guinea","BEYLA","2/17/14",0,0,0,0,"BEYLA",8,0,0
"872","Guinea","BOFFA","2/17/14",0,0,0,0.182321556793955,"BOFFA",8,0,0
"874","Guinea","BOKE","2/17/14",0,0,0,0,"BOKE",8,0,0
"876","Guinea","CONAKRY","2/17/14",0,0,0,0.182321556793955,"CONAKRY",8,0,0
"878","Guinea","COYAH","2/17/14",0,0,0,0.182321556793955,"COYAH",8,0,0
"880","Guinea","DABOLA","2/17/14",0,0,0,0,"DABOLA",8,0,0
"882","Guinea","DALABA","2/17/14",0,0,0,0,"DALABA",8,0,0
"884","Guinea","DINGUIRAYE","2/17/14",0,0,0,0,"DINGUIRAYE",8,0,0
"886","Guinea","DUBREKA","2/17/14",0,0,0,2.39789527279837,"DUBREKA",8,0,0
"888","Guinea","FARANAH","2/17/14",0,0,0,0,"FARANAH",8,0,0
"890","Guinea","FORECARIAH","2/17/14",0,0,0,0,"FORECARIAH",8,0,0
"892","Guinea","FRIA","2/17/14",0,0,0,0.182321556793955,"FRIA",8,0,0
"894","Guinea","GAOUAL","2/17/14",0,0,0,0,"GAOUAL",8,0,0
"896","Guinea","GUECKEDOU","2/17/14",3,0,0,0.00299530399066294,"GUECKEDOU",8,0,0
"898","Guinea","KANKAN","2/17/14",0,0,0,0,"KANKAN",8,0,0
"900","Guinea","KEROUANE","2/17/14",0,0,0,0,"KEROUANE",8,0,0
"902","Guinea","KINDIA","2/17/14",0,0,0,0.182321556793955,"KINDIA",8,0,0
"904","Guinea","KISSIDOUGOU","2/17/14",0,0,0,0,"KISSIDOUGOU",8,0,0
"906","Guinea","KOUBIA","2/17/14",0,0,0,0,"KOUBIA",8,0,0
"908","Guinea","KOUNDARA","2/17/14",0,0,0,0,"KOUNDARA",8,0,0
"910","Guinea","KOUROUSSA","2/17/14",0,0,0,0,"KOUROUSSA",8,0,0
"912","Guinea","LABE","2/17/14",0,0,0,0,"LABE",8,0,0
"914","Guinea","LELOUMA","2/17/14",0,0,0,0,"LELOUMA",8,0,0
"916","Guinea","LOLA","2/17/14",0,0,0,0,"LOLA",8,0,0
"918","Guinea","MACENTA","2/17/14",2,0,0,0,"MACENTA",8,0,0
"920","Guinea","MALI","2/17/14",0,0,0,0,"MALI",8,0,0
"922","Guinea","MAMOU","2/17/14",0,0,0,0,"MAMOU",8,0,0
"924","Guinea","N'ZEREKORE","2/17/14",0,0,0,0,"NZEREKORE",8,0,0
"926","Guinea","PITA","2/17/14",0,0,0,0,"PITA",8,0,0
"928","Guinea","SIGUIRI","2/17/14",0,0,0,0,"SIGUIRI",8,0,0
"930","Guinea","TELIMELE","2/17/14",0,0,0,0.182321556793955,"TELIMELE",8,0,0
"932","Guinea","TOUGUE","2/17/14",0,0,0,0,"TOUGUE",8,0,0
"934","Guinea","YOMOU","2/17/14",0,0,0,0,"YOMOU",8,0,0
"936","Liberia","BOMI","2/17/14",0,0,0,0,"BOMI",8,0,0
"938","Liberia","BONG","2/17/14",0,0,0,0,"BONG",8,0,0
"940","Liberia","GBARPOLU","2/17/14",0,0,0,0.00299550897979837,"GBARPOLU",8,0,0
"942","Liberia","GRAND BASSA","2/17/14",0,0,0,0,"GRAND BASSA",8,0,0
"944","Liberia","GRAND CAPE MOUNT","2/17/14",0,0,0,0,"GRAND CAPE MOUNT",8,0,0
"946","Liberia","GRAND GEDEH","2/17/14",0,0,0,0,"GRAND GEDEH",8,0,0
"948","Liberia","GRAND KRU","2/17/14",0,0,0,0,"GRAND KRU",8,0,0
"950","Liberia","LOFA","2/17/14",0,0,0,0.00299550897979837,"LOFA",8,0,0
"952","Liberia","MARGIBI","2/17/14",0,0,0,0,"MARGIBI",8,0,0
"954","Liberia","MARYLAND","2/17/14",0,0,0,0,"MARYLAND",8,0,0
"956","Liberia","MONTSERRADO","2/17/14",0,0,0,0,"MONTSERRADO",8,0,0
"958","Liberia","NIMBA","2/17/14",0,0,0,0,"NIMBA",8,0,0
"960","Liberia","RIVER GEE","2/17/14",0,0,0,0,"RIVER GEE",8,0,0
"962","Liberia","RIVERCESS","2/17/14",0,0,0,0,"RIVERCESS",8,0,0
"964","Liberia","SINOE","2/17/14",0,0,0,0,"SINOE",8,0,0
"966","Sierra Leone","BO","2/17/14",0,0,0,0,"BO",8,0,0
"968","Sierra Leone","BOMBALI","2/17/14",0,0,0,0,"BOMBALI",8,0,0
"970","Sierra Leone","BONTHE","2/17/14",0,0,0,0,"BONTHE",8,0,0
"972","Sierra Leone","KAILAHUN","2/17/14",0,0,0,1.38629436111989,"KAILAHUN",8,0,0
"974","Sierra Leone","KAMBIA","2/17/14",0,0,0,0,"KAMBIA",8,0,0
"976","Sierra Leone","KENEMA","2/17/14",0,0,0,0.0582689081239758,"KENEMA",8,0,0
"978","Sierra Leone","KOINADUGU","2/17/14",0,0,0,0,"KOINADUGU",8,0,0
"980","Sierra Leone","KONO","2/17/14",0,0,0,0.0582689081239758,"KONO",8,0,0
"982","Sierra Leone","MOYAMBA","2/17/14",0,0,0,0,"MOYAMBA",8,0,0
"984","Sierra Leone","PORT LOKO","2/17/14",0,0,0,0,"PORT LOKO",8,0,0
"986","Sierra Leone","PUJEHUN","2/17/14",0,0,0,0,"PUJEHUN",8,0,0
"988","Sierra Leone","TONKOLILI","2/17/14",0,0,0,0,"TONKOLILI",8,0,0
"990","Sierra Leone","WESTERN AREA RURAL","2/17/14",0,0,0,0,"WESTERN AREA RURAL",8,0,0
"992","Sierra Leone","WESTERN AREA URBAN","2/17/14",0,0,0,0,"WESTERN AREA URBAN",8,0,0
"994","Guinea","BEYLA","2/24/14",0,0,0,0,"BEYLA",9,0,0
"996","Guinea","BOFFA","2/24/14",0,0,0,0.215111379616945,"BOFFA",9,0,0
"998","Guinea","BOKE","2/24/14",0,0,0,0,"BOKE",9,0,0
"1000","Guinea","CONAKRY","2/24/14",0,0,0,0.215111379616945,"CONAKRY",9,0,0
"1002","Guinea","COYAH","2/24/14",0,0,0,0.215111379616945,"COYAH",9,0,0
"1004","Guinea","DABOLA","2/24/14",0,0,0,0,"DABOLA",9,0,0
"1006","Guinea","DALABA","2/24/14",0,0,0,0,"DALABA",9,0,0
"1008","Guinea","DINGUIRAYE","2/24/14",0,0,0,0,"DINGUIRAYE",9,0,0
"1010","Guinea","DUBREKA","2/24/14",0,0,0,2.56494935746154,"DUBREKA",9,0,0
"1012","Guinea","FARANAH","2/24/14",0,0,0,0,"FARANAH",9,0,0
"1014","Guinea","FORECARIAH","2/24/14",0,0,0,0,"FORECARIAH",9,0,0
"1016","Guinea","FRIA","2/24/14",0,0,0,0.215111379616945,"FRIA",9,0,0
"1018","Guinea","GAOUAL","2/24/14",0,0,0,0,"GAOUAL",9,0,0
"1020","Guinea","GUECKEDOU","2/24/14",7,0,0.000999500333083423,0.00498708120328696,"GUECKEDOU",9,0,0
"1022","Guinea","KANKAN","2/24/14",0,0,0,0,"KANKAN",9,0,0
"1024","Guinea","KEROUANE","2/24/14",0,0,0,0,"KEROUANE",9,0,0
"1026","Guinea","KINDIA","2/24/14",0,0,0,0.215111379616945,"KINDIA",9,0,0
"1028","Guinea","KISSIDOUGOU","2/24/14",0,0,0,0,"KISSIDOUGOU",9,0,0
"1030","Guinea","KOUBIA","2/24/14",0,0,0,0,"KOUBIA",9,0,0
"1032","Guinea","KOUNDARA","2/24/14",0,0,0,0,"KOUNDARA",9,0,0
"1034","Guinea","KOUROUSSA","2/24/14",0,0,0,0,"KOUROUSSA",9,0,0
"1036","Guinea","LABE","2/24/14",0,0,0,0,"LABE",9,0,0
"1038","Guinea","LELOUMA","2/24/14",0,0,0,0,"LELOUMA",9,0,0
"1040","Guinea","LOLA","2/24/14",0,0,0,0,"LOLA",9,0,0
"1042","Guinea","MACENTA","2/24/14",2,1,0,0,"MACENTA",9,0,0
"1044","Guinea","MALI","2/24/14",0,0,0,0,"MALI",9,0,0
"1046","Guinea","MAMOU","2/24/14",0,0,0,0,"MAMOU",9,0,0
"1048","Guinea","N'ZEREKORE","2/24/14",0,0,0,0,"NZEREKORE",9,0,0
"1050","Guinea","PITA","2/24/14",0,0,0,0,"PITA",9,0,0
"1052","Guinea","SIGUIRI","2/24/14",0,0,0,0,"SIGUIRI",9,0,0
"1054","Guinea","TELIMELE","2/24/14",0,0,0,0.215111379616945,"TELIMELE",9,0,0
"1056","Guinea","TOUGUE","2/24/14",0,0,0,0,"TOUGUE",9,0,0
"1058","Guinea","YOMOU","2/24/14",0,0,0,0,"YOMOU",9,0,0
"1060","Liberia","BOMI","2/24/14",0,0,0,0,"BOMI",9,0,0
"1062","Liberia","BONG","2/24/14",0,0,0,0,"BONG",9,0,0
"1064","Liberia","GBARPOLU","2/24/14",0,0,0.000999500333083423,0.00498754151103897,"GBARPOLU",9,0,0
"1066","Liberia","GRAND BASSA","2/24/14",0,0,0,0,"GRAND BASSA",9,0,0
"1068","Liberia","GRAND CAPE MOUNT","2/24/14",0,0,0,0,"GRAND CAPE MOUNT",9,0,0
"1070","Liberia","GRAND GEDEH","2/24/14",0,0,0,0,"GRAND GEDEH",9,0,0
"1072","Liberia","GRAND KRU","2/24/14",0,0,0,0,"GRAND KRU",9,0,0
"1074","Liberia","LOFA","2/24/14",0,0,0.000999500333083423,0.00498754151103897,"LOFA",9,0,0
"1076","Liberia","MARGIBI","2/24/14",0,0,0,0,"MARGIBI",9,0,0
"1078","Liberia","MARYLAND","2/24/14",0,0,0,0,"MARYLAND",9,0,0
"1080","Liberia","MONTSERRADO","2/24/14",0,0,0,0,"MONTSERRADO",9,0,0
"1082","Liberia","NIMBA","2/24/14",0,0,0,0,"NIMBA",9,0,0
"1084","Liberia","RIVER GEE","2/24/14",0,0,0,0,"RIVER GEE",9,0,0
"1086","Liberia","RIVERCESS","2/24/14",0,0,0,0,"RIVERCESS",9,0,0
"1088","Liberia","SINOE","2/24/14",0,0,0,0,"SINOE",9,0,0
"1090","Sierra Leone","BO","2/24/14",0,0,0,0,"BO",9,0,0
"1092","Sierra Leone","BOMBALI","2/24/14",0,0,0,0,"BOMBALI",9,0,0
"1094","Sierra Leone","BONTHE","2/24/14",0,0,0,0,"BONTHE",9,0,0
"1096","Sierra Leone","KAILAHUN","2/24/14",0,0,0.693147180559945,1.79175946922806,"KAILAHUN",9,0,0
"1098","Sierra Leone","KAMBIA","2/24/14",0,0,0,0,"KAMBIA",9,0,0
"1100","Sierra Leone","KENEMA","2/24/14",0,0,0.0198026272961797,0.0953101798043249,"KENEMA",9,0,0
"1102","Sierra Leone","KOINADUGU","2/24/14",0,0,0,0,"KOINADUGU",9,0,0
"1104","Sierra Leone","KONO","2/24/14",0,0,0.0198026272961797,0.0953101798043249,"KONO",9,0,0
"1106","Sierra Leone","MOYAMBA","2/24/14",0,0,0,0,"MOYAMBA",9,0,0
"1108","Sierra Leone","PORT LOKO","2/24/14",0,0,0,0,"PORT LOKO",9,0,0
"1110","Sierra Leone","PUJEHUN","2/24/14",0,0,0,0,"PUJEHUN",9,0,0
"1112","Sierra Leone","TONKOLILI","2/24/14",0,0,0,0,"TONKOLILI",9,0,0
"1114","Sierra Leone","WESTERN AREA RURAL","2/24/14",0,0,0,0,"WESTERN AREA RURAL",9,0,0
"1116","Sierra Leone","WESTERN AREA URBAN","2/24/14",0,0,0,0,"WESTERN AREA URBAN",9,0,0
"1118","Guinea","BEYLA","3/3/14",0,0,0,0,"BEYLA",10,0,0
"1120","Guinea","BOFFA","3/3/14",0,0,0,0.246860077931526,"BOFFA",10,0,0
"1122","Guinea","BOKE","3/3/14",0,0,0,0.693147180559945,"BOKE",10,0,0
"1124","Guinea","CONAKRY","3/3/14",1,0,0,0.231111597242736,"CONAKRY",10,0,0
"1126","Guinea","COYAH","3/3/14",0,0,0,0.231111720963387,"COYAH",10,0,0
"1128","Guinea","DABOLA","3/3/14",0,0,0,0,"DABOLA",10,0,0
"1130","Guinea","DALABA","3/3/14",0,0,0,0,"DALABA",10,0,0
"1132","Guinea","DINGUIRAYE","3/3/14",0,0,0,0,"DINGUIRAYE",10,0,0
"1134","Guinea","DUBREKA","3/3/14",0,0,0,2.63905732961526,"DUBREKA",10,0,0
"1136","Guinea","FARANAH","3/3/14",0,0,0,0,"FARANAH",10,0,0
"1138","Guinea","FORECARIAH","3/3/14",0,0,0,0,"FORECARIAH",10,0,0
"1140","Guinea","FRIA","3/3/14",0,0,0,0.231111720963387,"FRIA",10,0,0
"1142","Guinea","GAOUAL","3/3/14",0,0,0,0,"GAOUAL",10,0,0
"1144","Guinea","GUECKEDOU","3/3/14",3,0,0.00299550897979837,0.00598145854391445,"GUECKEDOU",10,0,0
"1146","Guinea","KANKAN","3/3/14",0,0,0,0,"KANKAN",10,0,0
"1148","Guinea","KEROUANE","3/3/14",0,0,0,0,"KEROUANE",10,0,0
"1150","Guinea","KINDIA","3/3/14",0,0,0,0.231111720963387,"KINDIA",10,0,0
"1152","Guinea","KISSIDOUGOU","3/3/14",0,0,0,0,"KISSIDOUGOU",10,0,0
"1154","Guinea","KOUBIA","3/3/14",0,0,0,0,"KOUBIA",10,0,0
"1156","Guinea","KOUNDARA","3/3/14",0,0,0,0,"KOUNDARA",10,0,0
"1158","Guinea","KOUROUSSA","3/3/14",0,0,0,0,"KOUROUSSA",10,0,0
"1160","Guinea","LABE","3/3/14",0,0,0,0,"LABE",10,0,0
"1162","Guinea","LELOUMA","3/3/14",0,0,0,0,"LELOUMA",10,0,0
"1164","Guinea","LOLA","3/3/14",0,0,0,0,"LOLA",10,0,0
"1166","Guinea","MACENTA","3/3/14",2,2,0,0,"MACENTA",10,0,0
"1168","Guinea","MALI","3/3/14",0,0,0,0,"MALI",10,0,0
"1170","Guinea","MAMOU","3/3/14",0,0,0,0,"MAMOU",10,0,0
"1172","Guinea","N'ZEREKORE","3/3/14",0,0,0,0,"NZEREKORE",10,0,0
"1174","Guinea","PITA","3/3/14",0,0,0,0,"PITA",10,0,0
"1176","Guinea","SIGUIRI","3/3/14",0,0,0,0,"SIGUIRI",10,0,0
"1178","Guinea","TELIMELE","3/3/14",0,0,0,0.246860077931526,"TELIMELE",10,0,0
"1180","Guinea","TOUGUE","3/3/14",0,0,0,0,"TOUGUE",10,0,0
"1182","Guinea","YOMOU","3/3/14",0,0,0,0,"YOMOU",10,0,0
"1184","Liberia","BOMI","3/3/14",0,0,0,0,"BOMI",10,0,0
"1186","Liberia","BONG","3/3/14",0,0,0,0,"BONG",10,0,0
"1188","Liberia","GBARPOLU","3/3/14",0,0,0.00299550897979837,0.00598207167754747,"GBARPOLU",10,0,0
"1190","Liberia","GRAND BASSA","3/3/14",0,0,0,0,"GRAND BASSA",10,0,0
"1192","Liberia","GRAND CAPE MOUNT","3/3/14",0,0,0,0,"GRAND CAPE MOUNT",10,0,0
"1194","Liberia","GRAND GEDEH","3/3/14",0,0,0,0,"GRAND GEDEH",10,0,0
"1196","Liberia","GRAND KRU","3/3/14",0,0,0,0,"GRAND KRU",10,0,0
"1198","Liberia","LOFA","3/3/14",0,0,0.00299550897979837,0.00598207167754747,"LOFA",10,0,0
"1200","Liberia","MARGIBI","3/3/14",0,0,0,0,"MARGIBI",10,0,0
"1202","Liberia","MARYLAND","3/3/14",0,0,0,0,"MARYLAND",10,0,0
"1204","Liberia","MONTSERRADO","3/3/14",0,0,0,0,"MONTSERRADO",10,0,0
"1206","Liberia","NIMBA","3/3/14",0,0,0,0,"NIMBA",10,0,0
"1208","Liberia","RIVER GEE","3/3/14",0,0,0,0,"RIVER GEE",10,0,0
