Country,District,Week,ConfirmedCount,FOI__1,WeekID,DistrictID
Guinea,FORECARIAH,1/27/15,0,0,4,FORECARIAH
Guinea,FRIA,1/27/15,0,0,4,FRIA
Guinea,GAOUAL,1/27/15,0,0,4,GAOUAL
Guinea,GUECKEDOU,1/27/15,0,0,4,GUECKEDOU
Guinea,KANKAN,1/27/15,0,0,4,KANKAN
Guinea,KEROUANE,1/27/15,0,0,4,KEROUANE
Guinea,KINDIA,1/27/15,0,0,4,KINDIA
Guinea,KISSIDOUGOU,1/27/15,0,0,4,KISSIDOUGOU
Guinea,KOUBIA,1/27/15,0,0,4,KOUBIA
Guinea,KOUNDARA,1/27/15,0,0,4,KOUNDARA
Guinea,KOUROUSSA,1/27/15,0,0,4,KOUROUSSA
Guinea,LABE,1/27/15,0,0,4,LABE
Guinea,LELOUMA,1/27/15,0,0,4,LELOUMA
Guinea,LOLA,1/27/15,0,0,4,LOLA
Guinea,MACENTA,1/27/15,0,0,4,MACENTA
Guinea,MALI,1/27/15,0,0,4,MALI
Guinea,MAMOU,1/27/15,0,0,4,MAMOU
Guinea,NZEREKORE,1/27/15,0,0,4,NZEREKORE
Guinea,PITA,1/27/15,0,0,4,PITA
Guinea,SIGUIRI,1/27/15,0,0,4,SIGUIRI
Guinea,TELIMELE,1/27/15,0,0,4,TELIMELE
Guinea,TOUGUE,1/27/15,0,0,4,TOUGUE
Guinea,YOMOU,1/27/15,0,0,4,YOMOU
Liberia,BOMI,1/27/15,0,0,4,BOMI
Liberia,BONG,1/27/15,0,0,4,BONG
Liberia,GBARPOLU,1/27/15,0,0,4,GBARPOLU
Liberia,GRAND BASSA,1/27/15,0,0,4,GRANDBASSA
Liberia,GRAND CAPE MOUNT,1/27/15,0,0,4,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,1/27/15,0,0,4,GRANDGEDEH
Liberia,GRAND KRU,1/27/15,0,0,4,GRANDKRU
Liberia,LOFA,1/27/15,0,0,4,LOFA
Liberia,MARGIBI,1/27/15,0,0,4,MARGIBI
Liberia,MARYLAND,1/27/15,0,0,4,MARYLAND
Liberia,MONTSERRADO,1/27/15,0,0,4,MONTSERRADO
Liberia,NIMBA,1/27/15,0,0,4,NIMBA
Liberia,RIVER GEE,1/27/15,0,0,4,RIVERGEE
Liberia,RIVERCESS,1/27/15,0,0,4,RIVERCESS
Liberia,SINOE,1/27/15,0,0,4,SINOE
Sierra Leone,BO,1/27/15,0,0,4,BO
Sierra Leone,BOMBALI,1/27/15,0,0,4,BOMBALI
Sierra Leone,BONTHE,1/27/15,0,0,4,BONTHE
Sierra Leone,KAILAHUN,1/27/15,0,0,4,KAILAHUN
Sierra Leone,KAMBIA,1/27/15,0,0,4,KAMBIA
Sierra Leone,KENEMA,1/27/15,0,0,4,KENEMA
Sierra Leone,KOINADUGU,1/27/15,0,0,4,KOINADUGU
Sierra Leone,KONO,1/27/15,0,0,4,KONO
Sierra Leone,MOYAMBA,1/27/15,0,0,4,MOYAMBA
Sierra Leone,PORT LOKO,1/27/15,0,0,4,PORTLOKO
Sierra Leone,PUJEHUN,1/27/15,0,0,4,PUJEHUN
Sierra Leone,TONKOLILI,1/27/15,0,0,4,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,1/27/15,0,0,4,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,1/27/15,0,0,4,WESTERNAREAURBAN
Guinea,BEYLA,2/3/15,0,0,5,BEYLA
Guinea,BOFFA,2/3/15,0,0,5,BOFFA
Guinea,BOKE,2/3/15,0,0,5,BOKE
Guinea,CONAKRY,2/3/15,0,0,5,CONAKRY
Guinea,COYAH,2/3/15,0,0,5,COYAH
Guinea,DABOLA,2/3/15,0,0,5,DABOLA
Guinea,DALABA,2/3/15,0,0,5,DALABA
Guinea,DINGUIRAYE,2/3/15,0,0,5,DINGUIRAYE
Guinea,DUBREKA,2/3/15,0,0,5,DUBREKA
Guinea,FARANAH,2/3/15,0,0,5,FARANAH
Guinea,FORECARIAH,2/3/15,0,0,5,FORECARIAH
Guinea,FRIA,2/3/15,0,0,5,FRIA
Guinea,GAOUAL,2/3/15,0,0,5,GAOUAL
Guinea,GUECKEDOU,2/3/15,0,0,5,GUECKEDOU
Guinea,KANKAN,2/3/15,0,0,5,KANKAN
Guinea,KEROUANE,2/3/15,0,0,5,KEROUANE
Guinea,KINDIA,2/3/15,0,0,5,KINDIA
Guinea,KISSIDOUGOU,2/3/15,0,0,5,KISSIDOUGOU
Guinea,KOUBIA,2/3/15,0,0,5,KOUBIA
Guinea,KOUNDARA,2/3/15,0,0,5,KOUNDARA
Guinea,KOUROUSSA,2/3/15,0,0,5,KOUROUSSA
Guinea,LABE,2/3/15,0,0,5,LABE
Guinea,LELOUMA,2/3/15,0,0,5,LELOUMA
Guinea,LOLA,2/3/15,0,0,5,LOLA
Guinea,MACENTA,2/3/15,0,0,5,MACENTA
Guinea,MALI,2/3/15,0,0,5,MALI
Guinea,MAMOU,2/3/15,0,0,5,MAMOU
Guinea,NZEREKORE,2/3/15,0,0,5,NZEREKORE
Guinea,PITA,2/3/15,0,0,5,PITA
Guinea,SIGUIRI,2/3/15,0,0,5,SIGUIRI
Guinea,TELIMELE,2/3/15,0,0,5,TELIMELE
Guinea,TOUGUE,2/3/15,0,0,5,TOUGUE
Guinea,YOMOU,2/3/15,0,0,5,YOMOU
Liberia,BOMI,2/3/15,0,0,5,BOMI
Liberia,BONG,2/3/15,0,0,5,BONG
Liberia,GBARPOLU,2/3/15,0,0,5,GBARPOLU
Liberia,GRAND BASSA,2/3/15,0,0,5,GRANDBASSA
Liberia,GRAND CAPE MOUNT,2/3/15,0,0,5,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,2/3/15,0,0,5,GRANDGEDEH
Liberia,GRAND KRU,2/3/15,0,0,5,GRANDKRU
Liberia,LOFA,2/3/15,0,0,5,LOFA
Liberia,MARGIBI,2/3/15,0,0,5,MARGIBI
Liberia,MARYLAND,2/3/15,0,0,5,MARYLAND
Liberia,MONTSERRADO,2/3/15,0,0,5,MONTSERRADO
Liberia,NIMBA,2/3/15,0,0,5,NIMBA
Liberia,RIVER GEE,2/3/15,0,0,5,RIVERGEE
Liberia,RIVERCESS,2/3/15,0,0,5,RIVERCESS
Liberia,SINOE,2/3/15,0,0,5,SINOE
Sierra Leone,BO,2/3/15,0,0,5,BO
Sierra Leone,BOMBALI,2/3/15,0,0,5,BOMBALI
Sierra Leone,BONTHE,2/3/15,0,0,5,BONTHE
Sierra Leone,KAILAHUN,2/3/15,0,0,5,KAILAHUN
Sierra Leone,KAMBIA,2/3/15,0,0,5,KAMBIA
Sierra Leone,KENEMA,2/3/15,0,0,5,KENEMA
Sierra Leone,KOINADUGU,2/3/15,0,0,5,KOINADUGU
Sierra Leone,KONO,2/3/15,0,0,5,KONO
Sierra Leone,MOYAMBA,2/3/15,0,0,5,MOYAMBA
Sierra Leone,PORT LOKO,2/3/15,0,0,5,PORTLOKO
Sierra Leone,PUJEHUN,2/3/15,0,0,5,PUJEHUN
Sierra Leone,TONKOLILI,2/3/15,0,0,5,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,2/3/15,0,0,5,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,2/3/15,0,0,5,WESTERNAREAURBAN
Guinea,BEYLA,2/10/15,0,0,6,BEYLA
Guinea,BOFFA,2/10/15,0,0,6,BOFFA
Guinea,BOKE,2/10/15,0,0,6,BOKE
Guinea,CONAKRY,2/10/15,0,0,6,CONAKRY
Guinea,COYAH,2/10/15,0,0,6,COYAH
Guinea,DABOLA,2/10/15,0,0,6,DABOLA
Guinea,DALABA,2/10/15,0,0,6,DALABA
Guinea,DINGUIRAYE,2/10/15,0,0,6,DINGUIRAYE
Guinea,DUBREKA,2/10/15,0,0,6,DUBREKA
Guinea,FARANAH,2/10/15,0,0,6,FARANAH
Guinea,FORECARIAH,2/10/15,0,0,6,FORECARIAH
Guinea,FRIA,2/10/15,0,0,6,FRIA
Guinea,GAOUAL,2/10/15,0,0,6,GAOUAL
Guinea,GUECKEDOU,2/10/15,0,0,6,GUECKEDOU
Guinea,KANKAN,2/10/15,0,0,6,KANKAN
Guinea,KEROUANE,2/10/15,0,0,6,KEROUANE
Guinea,KINDIA,2/10/15,0,0,6,KINDIA
Guinea,KISSIDOUGOU,2/10/15,0,0,6,KISSIDOUGOU
Guinea,KOUBIA,2/10/15,0,0,6,KOUBIA
Guinea,KOUNDARA,2/10/15,0,0,6,KOUNDARA
Guinea,KOUROUSSA,2/10/15,0,0,6,KOUROUSSA
Guinea,LABE,2/10/15,0,0,6,LABE
Guinea,LELOUMA,2/10/15,0,0,6,LELOUMA
Guinea,LOLA,2/10/15,0,0,6,LOLA
Guinea,MACENTA,2/10/15,0,0,6,MACENTA
Guinea,MALI,2/10/15,0,0,6,MALI
Guinea,MAMOU,2/10/15,0,0,6,MAMOU
Guinea,NZEREKORE,2/10/15,0,0,6,NZEREKORE
Guinea,PITA,2/10/15,0,0,6,PITA
Guinea,SIGUIRI,2/10/15,0,0,6,SIGUIRI
Guinea,TELIMELE,2/10/15,0,0,6,TELIMELE
Guinea,TOUGUE,2/10/15,0,0,6,TOUGUE
Guinea,YOMOU,2/10/15,0,0,6,YOMOU
Liberia,BOMI,2/10/15,0,0,6,BOMI
Liberia,BONG,2/10/15,0,0,6,BONG
Liberia,GBARPOLU,2/10/15,0,0,6,GBARPOLU
Liberia,GRAND BASSA,2/10/15,0,0,6,GRANDBASSA
Liberia,GRAND CAPE MOUNT,2/10/15,0,0,6,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,2/10/15,0,0,6,GRANDGEDEH
Liberia,GRAND KRU,2/10/15,0,0,6,GRANDKRU
Liberia,LOFA,2/10/15,0,0,6,LOFA
Liberia,MARGIBI,2/10/15,0,0,6,MARGIBI
Liberia,MARYLAND,2/10/15,0,0,6,MARYLAND
Liberia,MONTSERRADO,2/10/15,0,0,6,MONTSERRADO
Liberia,NIMBA,2/10/15,0,0,6,NIMBA
Liberia,RIVER GEE,2/10/15,0,0,6,RIVERGEE
Liberia,RIVERCESS,2/10/15,0,0,6,RIVERCESS
Liberia,SINOE,2/10/15,0,0,6,SINOE
Sierra Leone,BO,2/10/15,0,0,6,BO
Sierra Leone,BOMBALI,2/10/15,0,0,6,BOMBALI
Sierra Leone,BONTHE,2/10/15,0,0,6,BONTHE
Sierra Leone,KAILAHUN,2/10/15,0,0,6,KAILAHUN
Sierra Leone,KAMBIA,2/10/15,0,0,6,KAMBIA
Sierra Leone,KENEMA,2/10/15,0,0,6,KENEMA
Sierra Leone,KOINADUGU,2/10/15,0,0,6,KOINADUGU
Sierra Leone,KONO,2/10/15,0,0,6,KONO
Sierra Leone,MOYAMBA,2/10/15,0,0,6,MOYAMBA
Sierra Leone,PORT LOKO,2/10/15,0,0,6,PORTLOKO
Sierra Leone,PUJEHUN,2/10/15,0,0,6,PUJEHUN
Sierra Leone,TONKOLILI,2/10/15,0,0,6,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,2/10/15,0,0,6,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,2/10/15,0,0,6,WESTERNAREAURBAN
Guinea,BEYLA,2/17/15,0,0,7,BEYLA
Guinea,BOFFA,2/17/15,0,0,7,BOFFA
Guinea,BOKE,2/17/15,0,0,7,BOKE
Guinea,CONAKRY,2/17/15,0,0,7,CONAKRY
Guinea,COYAH,2/17/15,0,0,7,COYAH
Guinea,DABOLA,2/17/15,0,0,7,DABOLA
Guinea,DALABA,2/17/15,0,0,7,DALABA
Guinea,DINGUIRAYE,2/17/15,0,0,7,DINGUIRAYE
Guinea,DUBREKA,2/17/15,0,0,7,DUBREKA
Guinea,FARANAH,2/17/15,0,0,7,FARANAH
Guinea,FORECARIAH,2/17/15,0,0,7,FORECARIAH
Guinea,FRIA,2/17/15,0,0,7,FRIA
Guinea,GAOUAL,2/17/15,0,0,7,GAOUAL
Guinea,GUECKEDOU,2/17/15,0,0,7,GUECKEDOU
Guinea,KANKAN,2/17/15,0,0,7,KANKAN
Guinea,KEROUANE,2/17/15,0,0,7,KEROUANE
Guinea,KINDIA,2/17/15,0,0,7,KINDIA
Guinea,KISSIDOUGOU,2/17/15,0,0,7,KISSIDOUGOU
Guinea,KOUBIA,2/17/15,0,0,7,KOUBIA
Guinea,KOUNDARA,2/17/15,0,0,7,KOUNDARA
Guinea,KOUROUSSA,2/17/15,0,0,7,KOUROUSSA
Guinea,LABE,2/17/15,0,0,7,LABE
Guinea,LELOUMA,2/17/15,0,0,7,LELOUMA
Guinea,LOLA,2/17/15,0,0,7,LOLA
Guinea,MACENTA,2/17/15,0,0,7,MACENTA
Guinea,MALI,2/17/15,0,0,7,MALI
Guinea,MAMOU,2/17/15,0,0,7,MAMOU
Guinea,NZEREKORE,2/17/15,0,0,7,NZEREKORE
Guinea,PITA,2/17/15,0,0,7,PITA
Guinea,SIGUIRI,2/17/15,0,0,7,SIGUIRI
Guinea,TELIMELE,2/17/15,0,0,7,TELIMELE
Guinea,TOUGUE,2/17/15,0,0,7,TOUGUE
Guinea,YOMOU,2/17/15,0,0,7,YOMOU
Liberia,BOMI,2/17/15,0,0,7,BOMI
Liberia,BONG,2/17/15,0,0,7,BONG
Liberia,GBARPOLU,2/17/15,0,0,7,GBARPOLU
Liberia,GRAND BASSA,2/17/15,0,0,7,GRANDBASSA
Liberia,GRAND CAPE MOUNT,2/17/15,0,0,7,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,2/17/15,0,0,7,GRANDGEDEH
Liberia,GRAND KRU,2/17/15,0,0,7,GRANDKRU
Liberia,LOFA,2/17/15,0,0,7,LOFA
Liberia,MARGIBI,2/17/15,0,0,7,MARGIBI
Liberia,MARYLAND,2/17/15,0,0,7,MARYLAND
Liberia,MONTSERRADO,2/17/15,0,0,7,MONTSERRADO
Liberia,NIMBA,2/17/15,0,0,7,NIMBA
Liberia,RIVER GEE,2/17/15,0,0,7,RIVERGEE
Liberia,RIVERCESS,2/17/15,0,0,7,RIVERCESS
Liberia,SINOE,2/17/15,0,0,7,SINOE
Sierra Leone,BO,2/17/15,0,0,7,BO
Sierra Leone,BOMBALI,2/17/15,0,0,7,BOMBALI
Sierra Leone,BONTHE,2/17/15,0,0,7,BONTHE
Sierra Leone,KAILAHUN,2/17/15,0,0,7,KAILAHUN
Sierra Leone,KAMBIA,2/17/15,0,0,7,KAMBIA
Sierra Leone,KENEMA,2/17/15,0,0,7,KENEMA
Sierra Leone,KOINADUGU,2/17/15,0,0,7,KOINADUGU
Sierra Leone,KONO,2/17/15,0,0,7,KONO
Sierra Leone,MOYAMBA,2/17/15,0,0,7,MOYAMBA
Sierra Leone,PORT LOKO,2/17/15,0,0,7,PORTLOKO
Sierra Leone,PUJEHUN,2/17/15,0,0,7,PUJEHUN
Sierra Leone,TONKOLILI,2/17/15,0,0,7,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,2/17/15,0,0,7,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,2/17/15,0,0,7,WESTERNAREAURBAN
Guinea,BEYLA,2/24/15,0,0,8,BEYLA
Guinea,BOFFA,2/24/15,0,0,8,BOFFA
Guinea,BOKE,2/24/15,0,0,8,BOKE
Guinea,CONAKRY,2/24/15,0,0,8,CONAKRY
Guinea,COYAH,2/24/15,0,0,8,COYAH
Guinea,DABOLA,2/24/15,0,0,8,DABOLA
Guinea,DALABA,2/24/15,0,0,8,DALABA
Guinea,DINGUIRAYE,2/24/15,0,0,8,DINGUIRAYE
Guinea,DUBREKA,2/24/15,0,0,8,DUBREKA
Guinea,FARANAH,2/24/15,0,0,8,FARANAH
Guinea,FORECARIAH,2/24/15,0,0,8,FORECARIAH
Guinea,FRIA,2/24/15,0,0,8,FRIA
Guinea,GAOUAL,2/24/15,0,0,8,GAOUAL
Guinea,GUECKEDOU,2/24/15,0,0,8,GUECKEDOU
Guinea,KANKAN,2/24/15,0,0,8,KANKAN
Guinea,KEROUANE,2/24/15,0,0,8,KEROUANE
Guinea,KINDIA,2/24/15,0,0,8,KINDIA
Guinea,KISSIDOUGOU,2/24/15,0,0,8,KISSIDOUGOU
Guinea,KOUBIA,2/24/15,0,0,8,KOUBIA
Guinea,KOUNDARA,2/24/15,0,0,8,KOUNDARA
Guinea,KOUROUSSA,2/24/15,0,0,8,KOUROUSSA
Guinea,LABE,2/24/15,0,0,8,LABE
Guinea,LELOUMA,2/24/15,0,0,8,LELOUMA
Guinea,LOLA,2/24/15,0,0,8,LOLA
Guinea,MALI,2/24/15,0,0,8,MALI
Guinea,MAMOU,2/24/15,0,0,8,MAMOU
Guinea,NZEREKORE,2/24/15,0,0,8,NZEREKORE
Guinea,PITA,2/24/15,0,0,8,PITA
Guinea,SIGUIRI,2/24/15,0,0,8,SIGUIRI
Guinea,TELIMELE,2/24/15,0,0,8,TELIMELE
Guinea,TOUGUE,2/24/15,0,0,8,TOUGUE
Guinea,YOMOU,2/24/15,0,0,8,YOMOU
Liberia,BOMI,2/24/15,0,0,8,BOMI
Liberia,BONG,2/24/15,0,0,8,BONG
Liberia,GBARPOLU,2/24/15,0,0,8,GBARPOLU
Liberia,GRAND BASSA,2/24/15,0,0,8,GRANDBASSA
Liberia,GRAND CAPE MOUNT,2/24/15,0,0,8,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,2/24/15,0,0,8,GRANDGEDEH
Liberia,GRAND KRU,2/24/15,0,0,8,GRANDKRU
Liberia,LOFA,2/24/15,0,0,8,LOFA
Liberia,MARGIBI,2/24/15,0,0,8,MARGIBI
Liberia,MARYLAND,2/24/15,0,0,8,MARYLAND
Liberia,MONTSERRADO,2/24/15,0,0,8,MONTSERRADO
Liberia,NIMBA,2/24/15,0,0,8,NIMBA
Liberia,RIVER GEE,2/24/15,0,0,8,RIVERGEE
Liberia,RIVERCESS,2/24/15,0,0,8,RIVERCESS
Liberia,SINOE,2/24/15,0,0,8,SINOE
Sierra Leone,BO,2/24/15,0,0,8,BO
Sierra Leone,BOMBALI,2/24/15,0,0,8,BOMBALI
Sierra Leone,BONTHE,2/24/15,0,0,8,BONTHE
Sierra Leone,KAILAHUN,2/24/15,0,0.1,8,KAILAHUN
Sierra Leone,KAMBIA,2/24/15,0,0,8,KAMBIA
Sierra Leone,KENEMA,2/24/15,0,0,8,KENEMA
Sierra Leone,KOINADUGU,2/24/15,0,0,8,KOINADUGU
Sierra Leone,KONO,2/24/15,0,0,8,KONO
Sierra Leone,MOYAMBA,2/24/15,0,0,8,MOYAMBA
Sierra Leone,PORT LOKO,2/24/15,0,0,8,PORTLOKO
Sierra Leone,PUJEHUN,2/24/15,0,0,8,PUJEHUN
Sierra Leone,TONKOLILI,2/24/15,0,0,8,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,2/24/15,0,0,8,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,2/24/15,0,0,8,WESTERNAREAURBAN
Guinea,BEYLA,3/3/15,0,0,9,BEYLA
Guinea,BOFFA,3/3/15,0,0,9,BOFFA
Guinea,BOKE,3/3/15,0,0,9,BOKE
Guinea,CONAKRY,3/3/15,0,0,9,CONAKRY
Guinea,COYAH,3/3/15,0,0,9,COYAH
Guinea,DABOLA,3/3/15,0,0,9,DABOLA
Guinea,DALABA,3/3/15,0,0,9,DALABA
Guinea,DINGUIRAYE,3/3/15,0,0,9,DINGUIRAYE
Guinea,DUBREKA,3/3/15,0,0,9,DUBREKA
Guinea,FARANAH,3/3/15,0,0,9,FARANAH
Guinea,FORECARIAH,3/3/15,0,0,9,FORECARIAH
Guinea,FRIA,3/3/15,0,0,9,FRIA
Guinea,GAOUAL,3/3/15,0,0,9,GAOUAL
Guinea,GUECKEDOU,3/3/15,0,0,9,GUECKEDOU
Guinea,KANKAN,3/3/15,0,0,9,KANKAN
Guinea,KEROUANE,3/3/15,0,0,9,KEROUANE
Guinea,KINDIA,3/3/15,0,0,9,KINDIA
Guinea,KISSIDOUGOU,3/3/15,0,0,9,KISSIDOUGOU
Guinea,KOUBIA,3/3/15,0,0,9,KOUBIA
Guinea,KOUNDARA,3/3/15,0,0,9,KOUNDARA
Guinea,KOUROUSSA,3/3/15,0,0,9,KOUROUSSA
Guinea,LABE,3/3/15,0,0,9,LABE
Guinea,LELOUMA,3/3/15,0,0,9,LELOUMA
Guinea,LOLA,3/3/15,0,0,9,LOLA
Guinea,MALI,3/3/15,0,0,9,MALI
Guinea,MAMOU,3/3/15,0,0,9,MAMOU
Guinea,NZEREKORE,3/3/15,0,0,9,NZEREKORE
Guinea,PITA,3/3/15,0,0,9,PITA
Guinea,SIGUIRI,3/3/15,0,0,9,SIGUIRI
Guinea,TELIMELE,3/3/15,0,0,9,TELIMELE
Guinea,TOUGUE,3/3/15,0,0,9,TOUGUE
Guinea,YOMOU,3/3/15,0,0,9,YOMOU
Liberia,BOMI,3/3/15,0,0,9,BOMI
Liberia,BONG,3/3/15,0,0,9,BONG
Liberia,GBARPOLU,3/3/15,0,0,9,GBARPOLU
Liberia,GRAND BASSA,3/3/15,0,0,9,GRANDBASSA
Liberia,GRAND CAPE MOUNT,3/3/15,0,0,9,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,3/3/15,0,0,9,GRANDGEDEH
Liberia,GRAND KRU,3/3/15,0,0,9,GRANDKRU
Liberia,LOFA,3/3/15,0,0,9,LOFA
Liberia,MARGIBI,3/3/15,0,0,9,MARGIBI
Liberia,MARYLAND,3/3/15,0,0,9,MARYLAND
Liberia,MONTSERRADO,3/3/15,0,0,9,MONTSERRADO
Liberia,NIMBA,3/3/15,0,0,9,NIMBA
Liberia,RIVER GEE,3/3/15,0,0,9,RIVERGEE
Liberia,RIVERCESS,3/3/15,0,0,9,RIVERCESS
Liberia,SINOE,3/3/15,0,0,9,SINOE
Sierra Leone,BO,3/3/15,0,0,9,BO
Sierra Leone,BOMBALI,3/3/15,0,0,9,BOMBALI
Sierra Leone,BONTHE,3/3/15,0,0,9,BONTHE
Sierra Leone,KAILAHUN,3/3/15,0,0.3,9,KAILAHUN
Sierra Leone,KAMBIA,3/3/15,0,0,9,KAMBIA
Sierra Leone,KENEMA,3/3/15,0,0,9,KENEMA
Sierra Leone,KOINADUGU,3/3/15,0,0,9,KOINADUGU
Sierra Leone,KONO,3/3/15,0,0,9,KONO
Sierra Leone,MOYAMBA,3/3/15,0,0,9,MOYAMBA
Sierra Leone,PORT LOKO,3/3/15,0,0,9,PORTLOKO
Sierra Leone,PUJEHUN,3/3/15,0,0,9,PUJEHUN
Sierra Leone,TONKOLILI,3/3/15,0,0,9,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,3/3/15,0,0,9,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,3/3/15,0,0,9,WESTERNAREAURBAN
Guinea,BEYLA,3/10/15,0,0,10,BEYLA
Guinea,BOFFA,3/10/15,0,0,10,BOFFA
Guinea,BOKE,3/10/15,0,0.1,10,BOKE
Guinea,COYAH,3/10/15,0,0,10,COYAH
Guinea,DABOLA,3/10/15,0,0,10,DABOLA
Guinea,DALABA,3/10/15,0,0,10,DALABA
Guinea,DINGUIRAYE,3/10/15,0,0,10,DINGUIRAYE
Guinea,DUBREKA,3/10/15,0,0.7,10,DUBREKA
Guinea,FARANAH,3/10/15,0,0,10,FARANAH
Guinea,FORECARIAH,3/10/15,0,0,10,FORECARIAH
Guinea,FRIA,3/10/15,0,0,10,FRIA
Guinea,GAOUAL,3/10/15,0,0,10,GAOUAL
Guinea,KANKAN,3/10/15,0,0,10,KANKAN
Guinea,KEROUANE,3/10/15,0,0,10,KEROUANE
Guinea,KINDIA,3/10/15,0,0,10,KINDIA
Guinea,KISSIDOUGOU,3/10/15,0,0,10,KISSIDOUGOU
Guinea,KOUBIA,3/10/15,0,0,10,KOUBIA
Guinea,KOUNDARA,3/10/15,0,0,10,KOUNDARA
Guinea,KOUROUSSA,3/10/15,0,0,10,KOUROUSSA
Guinea,LABE,3/10/15,0,0,10,LABE
Guinea,LELOUMA,3/10/15,0,0,10,LELOUMA
Guinea,LOLA,3/10/15,0,0,10,LOLA
Guinea,MALI,3/10/15,0,0,10,MALI
Guinea,MAMOU,3/10/15,0,0,10,MAMOU
Guinea,NZEREKORE,3/10/15,0,0,10,NZEREKORE
Guinea,PITA,3/10/15,0,0,10,PITA
Guinea,SIGUIRI,3/10/15,0,0,10,SIGUIRI
Guinea,TELIMELE,3/10/15,0,0,10,TELIMELE
Guinea,TOUGUE,3/10/15,0,0,10,TOUGUE
Guinea,YOMOU,3/10/15,0,0,10,YOMOU
Liberia,BOMI,3/10/15,0,0,10,BOMI
Liberia,BONG,3/10/15,0,0,10,BONG
Liberia,GBARPOLU,3/10/15,0,0,10,GBARPOLU
Liberia,GRAND BASSA,3/10/15,0,0,10,GRANDBASSA
Liberia,GRAND CAPE MOUNT,3/10/15,0,0,10,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,3/10/15,0,0,10,GRANDGEDEH
Liberia,GRAND KRU,3/10/15,0,0,10,GRANDKRU
Liberia,LOFA,3/10/15,0,0,10,LOFA
Liberia,MARGIBI,3/10/15,0,0,10,MARGIBI
Liberia,MARYLAND,3/10/15,0,0,10,MARYLAND
Liberia,MONTSERRADO,3/10/15,0,0,10,MONTSERRADO
Liberia,NIMBA,3/10/15,0,0,10,NIMBA
Liberia,RIVER GEE,3/10/15,0,0,10,RIVERGEE
Liberia,RIVERCESS,3/10/15,0,0,10,RIVERCESS
Liberia,SINOE,3/10/15,0,0,10,SINOE
Sierra Leone,BO,3/10/15,0,0,10,BO
Sierra Leone,BOMBALI,3/10/15,0,0,10,BOMBALI
Sierra Leone,BONTHE,3/10/15,0,0,10,BONTHE
Sierra Leone,KAILAHUN,3/10/15,0,0.5,10,KAILAHUN
Sierra Leone,KAMBIA,3/10/15,0,0,10,KAMBIA
Sierra Leone,KENEMA,3/10/15,0,0,10,KENEMA
Sierra Leone,KOINADUGU,3/10/15,0,0,10,KOINADUGU
Sierra Leone,KONO,3/10/15,0,0,10,KONO
Sierra Leone,MOYAMBA,3/10/15,0,0,10,MOYAMBA
Sierra Leone,PORT LOKO,3/10/15,0,0,10,PORTLOKO
Sierra Leone,PUJEHUN,3/10/15,0,0,10,PUJEHUN
Sierra Leone,TONKOLILI,3/10/15,0,0,10,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,3/10/15,0,0,10,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,3/10/15,0,0,10,WESTERNAREAURBAN
Guinea,BEYLA,3/17/15,0,0,11,BEYLA
Guinea,BOFFA,3/17/15,0,0,11,BOFFA
Guinea,BOKE,3/17/15,0,0.1,11,BOKE
Guinea,CONAKRY,3/17/15,0,0,11,CONAKRY
Guinea,COYAH,3/17/15,0,0,11,COYAH
Guinea,DABOLA,3/17/15,0,0,11,DABOLA
Guinea,DALABA,3/17/15,0,0,11,DALABA
Guinea,DINGUIRAYE,3/17/15,0,0,11,DINGUIRAYE
Guinea,DUBREKA,3/17/15,0,1.7,11,DUBREKA
Guinea,FARANAH,3/17/15,0,0,11,FARANAH
Guinea,FORECARIAH,3/17/15,0,0,11,FORECARIAH
Guinea,FRIA,3/17/15,0,0,11,FRIA
Guinea,GAOUAL,3/17/15,0,0,11,GAOUAL
Guinea,KANKAN,3/17/15,0,0,11,KANKAN
Guinea,KEROUANE,3/17/15,0,0,11,KEROUANE
Guinea,KINDIA,3/17/15,0,0,11,KINDIA
Guinea,KISSIDOUGOU,3/17/15,0,0,11,KISSIDOUGOU
Guinea,KOUBIA,3/17/15,0,0,11,KOUBIA
Guinea,KOUNDARA,3/17/15,0,0,11,KOUNDARA
