"","Country","DistrictName","Week","Probable","Confirmed","ConfirmedFOI","ProbableFOI","DistrictID","WeekID","ProbableCumulative","ConfirmedCumulative","PopulationSize"
"5328","Sierra Leone","TONKOLILI","10/20/14",38,36,5.337758772925,5.87787264078543,"TONKOLILI",42,0,0,439810
"5330","Sierra Leone","WESTERN AREA RURAL","10/20/14",109,105,4.72250372817871,4.98963035925489,"WESTERNAREARURAL",42,0,0,1199763
"5332","Sierra Leone","WESTERN AREA URBAN","10/20/14",123,114,5.61944396021671,5.65046565586569,"WESTERNAREAURBAN",42,0,0,979034
"5334","Guinea","BEYLA","10/27/14",2,2,2.44230215109448,2.4466405341875,"BEYLA",43,0,0,325482
"5336","Guinea","BOFFA","10/27/14",0,0,1.45854593480134,1.50397789546728,"BOFFA",43,0,0,211063
"5338","Guinea","BOKE","10/27/14",0,0,3.5581989687001,3.61496160589379,"BOKE",43,0,0,449405
"5340","Guinea","CONAKRY","10/27/14",11,11,1.57887065920276,1.59927178638936,"CONAKRY",43,0,0,1667864
"5342","Guinea","COYAH","10/27/14",2,1,1.60928345099691,1.63883502651713,"COYAH",43,0,0,264164
"5344","Guinea","DABOLA","10/27/14",0,0,1.81643835020521,1.81642461840343,"DABOLA",43,0,0,182951
"5346","Guinea","DALABA","10/27/14",0,0,2.50546530350554,2.57636075625441,"DALABA",43,0,0,136320
"5348","Guinea","DINGUIRAYE","10/27/14",0,0,1.51512723296286,1.62923643099573,"DINGUIRAYE",43,0,0,195662
"5350","Guinea","DUBREKA","10/27/14",1,1,2.03464476788467,2.05406267768101,"DUBREKA",43,0,0,328418
"5352","Guinea","FARANAH","10/27/14",0,0,1.266945042765,1.33499843994383,"FARANAH",43,0,0,280511
"5354","Guinea","FORECARIAH","10/27/14",2,2,3.95660156562124,3.99510037575046,"FORECARIAH",43,0,0,244649
"5356","Guinea","FRIA","10/27/14",0,0,2.12226153886276,2.24070968927596,"FRIA",43,0,0,96527
"5358","Guinea","GAOUAL","10/27/14",0,0,1.61938824328727,1.97408102602201,"GAOUAL",43,0,0,194245
"5360","Guinea","GUECKEDOU","10/27/14",1,1,1.87183425325987,2.4422906341952,"GUECKEDOU",43,0,0,291823
"5362","Guinea","KANKAN","10/27/14",0,0,1.5368638943394,1.60943282888168,"KANKAN",43,0,0,472112
"5364","Guinea","KEROUANE","10/27/14",11,11,0.500599787585309,0.50059605320114,"KEROUANE",43,0,0,211017
"5366","Guinea","KINDIA","10/27/14",5,5,2.90043803292998,2.96704743093632,"KINDIA",43,0,0,438315
"5368","Guinea","KISSIDOUGOU","10/27/14",0,0,0.438254930931155,0.587786664902119,"KISSIDOUGOU",43,0,0,283609
"5370","Guinea","KOUBIA","10/27/14",0,0,2.34180580614733,2.65324196460721,"KOUBIA",43,0,0,101171
"5372","Guinea","KOUNDARA","10/27/14",0,0,2.484906649788,2.6775909936175,"KOUNDARA",43,0,0,130205
"5374","Guinea","KOUROUSSA","10/27/14",1,1,1.69560647618712,1.75784249028653,"KOUROUSSA",43,0,0,268224
"5376","Guinea","LABE","10/27/14",0,0,2.95491027903374,3.12015985192904,"LABE",43,0,0,318663
"5378","Guinea","LELOUMA","10/27/14",0,0,3.20071185424053,3.5918177412708,"LELOUMA",43,0,0,162634
"5380","Guinea","LOLA","10/27/14",2,0,1.35897952344206,1.37675565603386,"LOLA",43,0,0,175213
"5382","Guinea","MACENTA","10/27/14",44,41,3.10288789177869,3.14666574611339,"MACENTA",43,0,0,298282
"5384","Guinea","MALI","10/27/14",0,0,3.75067985501938,4.30743777768281,"MALI",43,0,0,290320
"5386","Guinea","MAMOU","10/27/14",0,0,0.500775287912489,0.641853886172395,"MAMOU",43,0,0,318738
"5388","Guinea","N'ZEREKORE","10/27/14",12,12,3.19166627383366,3.26063463892965,"NZEREKORE",43,0,0,396118
"5390","Guinea","PITA","10/27/14",0,0,5.33269364962754,5.34541073621584,"PITA",43,0,0,277059
"5392","Guinea","SIGUIRI","10/27/14",1,0,4.14391391117144,4.24919226392343,"SIGUIRI",43,0,0,695449
"5394","Guinea","TELIMELE","10/27/14",0,0,3.58482802098092,3.63354173190442,"TELIMELE",43,0,0,283639
"5396","Guinea","TOUGUE","10/27/14",0,0,1.52605630349505,2.16905370036952,"TOUGUE",43,0,0,122959
"5398","Guinea","YOMOU","10/27/14",0,0,5.85083361390614,5.8905192833549,"YOMOU",43,0,0,176664
"5400","Liberia","BOMI","10/27/14",2,1,0.0952165422158532,0.0951701577331172,"BOMI",43,0,0,103887
"5402","Liberia","BONG","10/27/14",5,4,2.81905817694471,3.09753141213805,"BONG",43,0,0,411847
"5404","Liberia","GBARPOLU","10/27/14",0,0,0.408779865094361,0.431765391822906,"GBARPOLU",43,0,0,102984
"5406","Liberia","GRAND BASSA","10/27/14",3,3,2.70127261910943,3.00788046261694,"GRANDBASSA",43,0,0,273790
"5408","Liberia","GRAND CAPE MOUNT","10/27/14",3,1,0.793983409392132,0.830520686669175,"GRANDCAPEMOUNT",43,0,0,156938
"5410","Liberia","GRAND GEDEH","10/27/14",1,1,1.70473222490811,1.871785767094,"GRANDGEDEH",43,0,0,154693
"5412","Liberia","GRAND KRU","10/27/14",1,1,1.0646924159607,1.4467478979445,"GRANDKRU",43,0,0,71522
"5414","Liberia","LOFA","10/27/14",0,0,1.17410789201144,1.1906569949561,"LOFA",43,0,0,341924
"5416","Liberia","MARGIBI","10/27/14",13,7,5.20856558493897,5.63930931705123,"MARGIBI",43,0,0,259254
"5418","Liberia","MARYLAND","10/27/14",0,0,1.95302250517963,3.09330691548482,"MARYLAND",43,0,0,167883
"5420","Liberia","MONTSERRADO","10/27/14",83,62,2.31627124911827,2.71302800382193,"MONTSERRADO",43,0,0,1381022
"5422","Liberia","NIMBA","10/27/14",7,1,4.11796832464856,4.24932866112055,"NIMBA",43,0,0,570600
"5424","Liberia","RIVER GEE","10/27/14",0,0,3.1288699631057,3.18622477650301,"RIVERGEE",43,0,0,82484
"5426","Liberia","RIVERCESS","10/27/14",1,1,3.74939350052516,3.77260604334206,"RIVERCESS",43,0,0,88313
"5428","Liberia","SINOE","10/27/14",3,3,2.93372957434702,3.44027264545003,"SINOE",43,0,0,126452
"5430","Sierra Leone","BO","10/27/14",17,14,2.60603010169498,3.25769373542696,"BO",43,0,0,587350
"5432","Sierra Leone","BOMBALI","10/27/14",68,67,3.1509357966114,3.55964721409129,"BOMBALI",43,0,0,517326
"5434","Sierra Leone","BONTHE","10/27/14",0,0,0.810927076557064,1.22376745317456,"BONTHE",43,0,0,176948
"5436","Sierra Leone","KAILAHUN","10/27/14",7,3,4.64363307004021,4.67711161963161,"KAILAHUN",43,0,0,453736
"5438","Sierra Leone","KAMBIA","10/27/14",16,16,0.575151705580345,0.632540473378639,"KAMBIA",43,0,0,342607
"5440","Sierra Leone","KENEMA","10/27/14",12,12,4.05102896259901,4.38748003244023,"KENEMA",43,0,0,630774
"5442","Sierra Leone","KOINADUGU","10/27/14",35,31,2.3890352156818,3.07732443731205,"KOINADUGU",43,0,0,336648
"5444","Sierra Leone","KONO","10/27/14",5,3,2.85417961253211,3.36102947362093,"KONO",43,0,0,424868
"5446","Sierra Leone","MOYAMBA","10/27/14",7,6,2.80895333940081,3.37026474994681,"MOYAMBA",43,0,0,330507
"5448","Sierra Leone","PORT LOKO","10/27/14",155,63,2.79007199525051,3.36048797199572,"PORTLOKO",43,0,0,574781
"5450","Sierra Leone","PUJEHUN","10/27/14",1,1,3.29769620219232,3.90392269215044,"PUJEHUN",43,0,0,289315
"5452","Sierra Leone","TONKOLILI","10/27/14",30,29,5.23985781248119,6.00175667226905,"TONKOLILI",43,0,0,439810
"5454","Sierra Leone","WESTERN AREA RURAL","10/27/14",116,103,4.82014964106505,4.93463520437751,"WESTERNAREARURAL",43,0,0,1199763
"5456","Sierra Leone","WESTERN AREA URBAN","10/27/14",149,145,5.78722781952755,5.84581199917899,"WESTERNAREAURBAN",43,0,0,979034
"5458","Guinea","BEYLA","11/3/14",17,17,3.19037912987515,3.19243462048896,"BEYLA",44,0,0,325482
"5460","Guinea","BOFFA","11/3/14",0,0,1.85622203267121,1.95291783214066,"BOFFA",44,0,0,211063
"5462","Guinea","BOKE","11/3/14",0,0,3.68637415449761,3.71964894155733,"BOKE",44,0,0,449405
"5464","Guinea","CONAKRY","11/3/14",19,19,1.77482984835814,1.79992764164724,"CONAKRY",44,0,0,1667864
"5466","Guinea","COYAH","11/3/14",9,8,2.80919278181354,2.87897691561888,"COYAH",44,0,0,264164
"5468","Guinea","DABOLA","11/3/14",0,0,2.25127712675328,2.2512624546848,"DABOLA",44,0,0,182951
"5470","Guinea","DALABA","11/3/14",0,0,2.52566790302692,2.57636075625441,"DALABA",44,0,0,136320
"5472","Guinea","DINGUIRAYE","11/3/14",0,0,1.83258146374831,1.91691825291437,"DINGUIRAYE",44,0,0,195662
"5474","Guinea","DUBREKA","11/3/14",0,0,2.49726489902742,2.55716270547013,"DUBREKA",44,0,0,328418
"5476","Guinea","FARANAH","11/3/14",13,12,1.76640323856218,1.81641028729975,"FARANAH",44,0,0,280511
"5478","Guinea","FORECARIAH","11/3/14",3,3,4.1097353522927,4.14448182113834,"FORECARIAH",44,0,0,244649
"5480","Guinea","FRIA","11/3/14",0,0,2.42036812865043,2.8094026953625,"FRIA",44,0,0,96527
"5482","Guinea","GAOUAL","11/3/14",0,0,1.88706964903238,2.08567209143047,"GAOUAL",44,0,0,194245
"5484","Guinea","GUECKEDOU","11/3/14",4,4,1.51333791312342,2.35521750408853,"GUECKEDOU",44,0,0,291823
"5486","Guinea","KANKAN","11/3/14",3,3,1.93151235574003,2.00146900871296,"KANKAN",44,0,0,472112
"5488","Guinea","KEROUANE","11/3/14",28,28,0.810608968804611,0.810603701593736,"KEROUANE",44,0,0,211017
"5490","Guinea","KINDIA","11/3/14",6,1,3.1304576743291,3.23628109370793,"KINDIA",44,0,0,438315
"5492","Guinea","KISSIDOUGOU","11/3/14",0,0,0.559615787935423,0.717839793150317,"KISSIDOUGOU",44,0,0,283609
"5494","Guinea","KOUBIA","11/3/14",0,0,2.66025953726586,3.00320428839269,"KOUBIA",44,0,0,101171
"5496","Guinea","KOUNDARA","11/3/14",0,0,2.68102152871429,2.79116510781272,"KOUNDARA",44,0,0,130205
"5498","Guinea","KOUROUSSA","11/3/14",0,0,2.48905440339194,2.52970350964433,"KOUROUSSA",44,0,0,268224
"5500","Guinea","LABE","11/3/14",0,0,3.25037449192757,3.37416870927424,"LABE",44,0,0,318663
"5502","Guinea","LELOUMA","11/3/14",0,0,3.26384919051093,3.53660201866836,"LELOUMA",44,0,0,162634
"5504","Guinea","LOLA","11/3/14",1,0,1.22591033135998,1.49165158363765,"LOLA",44,0,0,175213
"5506","Guinea","MACENTA","11/3/14",30,30,3.10279164668666,3.17824480237699,"MACENTA",44,0,0,298282
"5508","Guinea","MALI","11/3/14",0,0,3.56246552925828,3.91202300542815,"MALI",44,0,0,290320
"5510","Guinea","MAMOU","11/3/14",0,0,0.667829372575656,0.741937344729378,"MAMOU",44,0,0,318738
"5512","Guinea","N'ZEREKORE","11/3/14",25,25,3.15092982219021,3.21607059528538,"NZEREKORE",44,0,0,396118
"5514","Guinea","PITA","11/3/14",0,0,5.32906388202081,5.33823023723259,"PITA",44,0,0,277059
"5516","Guinea","SIGUIRI","11/3/14",4,3,4.50311897430208,4.60814291736814,"SIGUIRI",44,0,0,695449
"5518","Guinea","TELIMELE","11/3/14",0,0,4.28074415854007,4.38318532855455,"TELIMELE",44,0,0,283639
"5520","Guinea","TOUGUE","11/3/14",0,0,1.42310833424261,1.70474809223843,"TOUGUE",44,0,0,122959
"5522","Guinea","YOMOU","11/3/14",0,0,5.88147032942718,5.9593835451632,"YOMOU",44,0,0,176664
"5524","Liberia","BOMI","11/3/14",12,9,0.0487369914299829,0.0487113208196673,"BOMI",44,0,0,103887
"5526","Liberia","BONG","11/3/14",5,5,2.49234484908915,2.80999322605803,"BONG",44,0,0,411847
"5528","Liberia","GBARPOLU","11/3/14",5,5,0.374978571412627,0.393698248059376,"GBARPOLU",44,0,0,102984
"5530","Liberia","GRAND BASSA","11/3/14",9,7,2.41132977144831,2.74697005825609,"GRANDBASSA",44,0,0,273790
"5532","Liberia","GRAND CAPE MOUNT","11/3/14",7,4,0.781463765219388,0.804008817579839,"GRANDCAPEMOUNT",44,0,0,156938
"5534","Liberia","GRAND GEDEH","11/3/14",0,0,1.71378202866135,1.86406374412897,"GRANDGEDEH",44,0,0,154693
"5536","Liberia","GRAND KRU","11/3/14",1,0,1.2383543727625,1.43490341243021,"GRANDKRU",44,0,0,71522
"5538","Liberia","LOFA","11/3/14",1,1,1.1616775869658,1.19065495657944,"LOFA",44,0,0,341924
"5540","Liberia","MARGIBI","11/3/14",11,10,4.94041234245351,5.36316176674862,"MARGIBI",44,0,0,259254
"5542","Liberia","MARYLAND","11/3/14",0,0,1.20895616736743,2.73110990553596,"MARYLAND",44,0,0,167883
"5544","Liberia","MONTSERRADO","11/3/14",53,37,2.07198241087584,2.45363933345209,"MONTSERRADO",44,0,0,1381022
"5546","Liberia","NIMBA","11/3/14",4,0,3.85018708866638,4.13053120646233,"NIMBA",44,0,0,570600
"5548","Liberia","RIVER GEE","11/3/14",0,0,3.37065622219705,3.39605593997923,"RIVERGEE",44,0,0,82484
"5550","Liberia","RIVERCESS","11/3/14",14,8,3.22664824297238,3.2616303613881,"RIVERCESS",44,0,0,88313
"5552","Liberia","SINOE","11/3/14",0,0,3.27890036454621,3.41100240621588,"SINOE",44,0,0,126452
"5554","Sierra Leone","BO","11/3/14",23,15,2.6422412097042,3.32099086035813,"BO",44,0,0,587350
"5556","Sierra Leone","BOMBALI","11/3/14",61,61,3.2199971453624,3.67169958293196,"BOMBALI",44,0,0,517326
"5558","Sierra Leone","BONTHE","11/3/14",0,0,0.641851209200377,1.04731165737719,"BONTHE",44,0,0,176948
"5560","Sierra Leone","KAILAHUN","11/3/14",5,3,4.60637813253776,4.63968606384663,"KAILAHUN",44,0,0,453736
"5562","Sierra Leone","KAMBIA","11/3/14",9,9,0.613762407843415,0.669035133493326,"KAMBIA",44,0,0,342607
"5564","Sierra Leone","KENEMA","11/3/14",1,1,4.11338615940683,4.40898379319549,"KENEMA",44,0,0,630774
"5566","Sierra Leone","KOINADUGU","11/3/14",38,35,2.45158443661768,3.17814298106961,"KOINADUGU",44,0,0,336648
"5568","Sierra Leone","KONO","11/3/14",12,12,2.89062827134072,3.42962438289105,"KONO",44,0,0,424868
"5570","Sierra Leone","MOYAMBA","11/3/14",50,44,3.26517138326419,3.82365646065518,"MOYAMBA",44,0,0,330507
"5572","Sierra Leone","PORT LOKO","11/3/14",152,75,2.90840495876025,3.44492466198041,"PORTLOKO",44,0,0,574781
"5574","Sierra Leone","PUJEHUN","11/3/14",0,0,2.50565063616754,3.20476224030724,"PUJEHUN",44,0,0,289315
"5576","Sierra Leone","TONKOLILI","11/3/14",64,61,5.30954205991237,6.10666257160602,"TONKOLILI",44,0,0,439810
"5578","Sierra Leone","WESTERN AREA RURAL","11/3/14",71,61,4.94746431882761,5.00064116473393,"WESTERNAREARURAL",44,0,0,1199763
"5580","Sierra Leone","WESTERN AREA URBAN","11/3/14",114,98,5.62064522456783,5.71482393004158,"WESTERNAREAURBAN",44,0,0,979034
"5582","Guinea","BEYLA","11/10/14",7,7,3.30493512933619,3.30859812060341,"BEYLA",45,0,0,325482
"5584","Guinea","BOFFA","11/10/14",0,0,1.886993265072,2.01479214702467,"BOFFA",45,0,0,211063
"5586","Guinea","BOKE","11/10/14",0,0,3.61630659592862,3.62833078818048,"BOKE",45,0,0,449405
"5588","Guinea","CONAKRY","11/10/14",3,3,1.791635050865,1.80815642470639,"CONAKRY",45,0,0,1667864
"5590","Guinea","COYAH","11/10/14",6,5,3.228593449908,3.31029496152294,"COYAH",45,0,0,264164
"5592","Guinea","DABOLA","11/10/14",0,0,1.91690862569702,1.91689463901636,"DABOLA",45,0,0,182951
"5594","Guinea","DALABA","11/10/14",0,0,2.37484587315422,2.44228675339307,"DALABA",45,0,0,136320
"5596","Guinea","DINGUIRAYE","11/10/14",0,0,1.77495235091167,1.84054533378055,"DINGUIRAYE",45,0,0,195662
"5598","Guinea","DUBREKA","11/10/14",0,0,2.40236673103404,2.50137165735557,"DUBREKA",45,0,0,328418
"5600","Guinea","FARANAH","11/10/14",10,9,2.17468220307735,2.19157753082557,"FARANAH",45,0,0,280511
"5602","Guinea","FORECARIAH","11/10/14",0,0,4.03213089314242,4.03667927709115,"FORECARIAH",45,0,0,244649
"5604","Guinea","FRIA","11/10/14",0,0,2.67069441455844,3.17387845893747,"FRIA",45,0,0,96527
"5606","Guinea","GAOUAL","11/10/14",0,0,1.98100146886658,2.13416644136908,"GAOUAL",45,0,0,194245
"5608","Guinea","GUECKEDOU","11/10/14",0,0,1.2858339493233,1.8901534079366,"GUECKEDOU",45,0,0,291823
"5610","Guinea","KANKAN","11/10/14",4,4,1.93150511099044,1.98785606813633,"KANKAN",45,0,0,472112
"5612","Guinea","KEROUANE","11/10/14",15,15,0.854042292770713,0.854036845967971,"KEROUANE",45,0,0,211017
"5614","Guinea","KINDIA","11/10/14",8,4,3.07658813293075,3.23242365767034,"KINDIA",45,0,0,438315
"5616","Guinea","KISSIDOUGOU","11/10/14",0,0,0.667829372575656,0.741937344729377,"KISSIDOUGOU",45,0,0,283609
"5618","Guinea","KOUBIA","11/10/14",0,0,2.69124308278583,2.95751106073379,"KOUBIA",45,0,0,101171
"5620","Guinea","KOUNDARA","11/10/14",0,0,3.49953328238302,3.53950899745967,"KOUNDARA",45,0,0,130205
"5622","Guinea","KOUROUSSA","11/10/14",3,3,2.69122222977246,2.71797267445094,"KOUROUSSA",45,0,0,268224
"5624","Guinea","LABE","11/10/14",0,0,3.16124671203156,3.3178157727231,"LABE",45,0,0,318663
"5626","Guinea","LELOUMA","11/10/14",0,0,3.10682632105958,3.41444260841218,"LELOUMA",45,0,0,162634
"5628","Guinea","LOLA","11/10/14",2,2,1.27318754226843,1.53780298162598,"LOLA",45,0,0,175213
"5630","Guinea","MACENTA","11/10/14",16,16,3.08235875890618,3.20283050006107,"MACENTA",45,0,0,298282
"5632","Guinea","MALI","11/10/14",0,0,3.26384919051093,3.5234150143864,"MALI",45,0,0,290320
"5634","Guinea","MAMOU","11/10/14",0,0,0.641853886172395,0.717839793150317,"MAMOU",45,0,0,318738
"5636","Guinea","N'ZEREKORE","11/10/14",23,23,3.17539418731922,3.31952733974623,"NZEREKORE",45,0,0,396118
"5638","Guinea","PITA","11/10/14",0,0,5.16161304676933,5.17922354688933,"PITA",45,0,0,277059
"5640","Guinea","SIGUIRI","11/10/14",3,2,4.43613832963043,4.52664093250494,"SIGUIRI",45,0,0,695449
"5642","Guinea","TELIMELE","11/10/14",0,0,4.33721070862692,4.46063167081074,"TELIMELE",45,0,0,283639
"5644","Guinea","TOUGUE","11/10/14",0,0,1.16315080980568,1.26694760348732,"TOUGUE",45,0,0,122959
"5646","Guinea","YOMOU","11/10/14",0,0,5.90617927183341,6.03877523510382,"YOMOU",45,0,0,176664
"5648","Liberia","BOMI","11/10/14",2,2,0.182132230618083,0.18204236836402,"BOMI",45,0,0,103887
"5650","Liberia","BONG","11/10/14",22,22,2.43025053863211,2.72389077374469,"BONG",45,0,0,411847
"5652","Liberia","GBARPOLU","11/10/14",4,4,0.48083355519504,0.485455528473387,"GBARPOLU",45,0,0,102984
"5654","Liberia","GRAND BASSA","11/10/14",3,2,2.34169025611588,2.64940569400339,"GRANDBASSA",45,0,0,273790
"5656","Liberia","GRAND CAPE MOUNT","11/10/14",5,3,1.65177624873007,1.65595536075191,"GRANDCAPEMOUNT",45,0,0,156938
"5658","Liberia","GRAND GEDEH","11/10/14",0,0,1.98098475040799,2.08565510713574,"GRANDGEDEH",45,0,0,154693
"5660","Liberia","GRAND KRU","11/10/14",0,0,1.57895650693358,1.73145990578729,"GRANDKRU",45,0,0,71522
"5662","Liberia","LOFA","11/10/14",0,0,1.20526570595799,1.24745192745267,"LOFA",45,0,0,341924
"5664","Liberia","MARGIBI","11/10/14",5,5,4.84293875475013,5.23891527864396,"MARGIBI",45,0,0,259254
"5666","Liberia","MARYLAND","11/10/14",0,0,1.26694332484448,2.80939709764464,"MARYLAND",45,0,0,167883
"5668","Liberia","MONTSERRADO","11/10/14",52,27,1.98668318650041,2.34012369708416,"MONTSERRADO",45,0,0,1381022
"5670","Liberia","NIMBA","11/10/14",3,0,3.98570364034846,4.20534487796873,"NIMBA",45,0,0,570600
"5672","Liberia","RIVER GEE","11/10/14",0,0,3.53506296003069,3.58477719541169,"RIVERGEE",45,0,0,82484
"5674","Liberia","RIVERCESS","11/10/14",1,1,2.92831986427946,2.96753552722515,"RIVERCESS",45,0,0,88313
"5676","Liberia","SINOE","11/10/14",1,0,3.92480743790832,3.97671876754785,"SINOE",45,0,0,126452
"5678","Sierra Leone","BO","11/10/14",22,20,2.78459421669156,3.29720976170455,"BO",45,0,0,587350
"5680","Sierra Leone","BOMBALI","11/10/14",42,41,3.27569534308863,3.67757140576189,"BOMBALI",45,0,0,517326
"5682","Sierra Leone","BONTHE","11/10/14",0,0,0.61518304250787,0.955504489461331,"BONTHE",45,0,0,176948
"5684","Sierra Leone","KAILAHUN","11/10/14",4,1,4.50955248201672,4.54187224334648,"KAILAHUN",45,0,0,453736
"5686","Sierra Leone","KAMBIA","11/10/14",7,6,0.606966116314319,0.685532008169615,"KAMBIA",45,0,0,342607
"5688","Sierra Leone","KENEMA","11/10/14",0,0,4.34377971820169,4.47379519898176,"KENEMA",45,0,0,630774
"5690","Sierra Leone","KOINADUGU","11/10/14",18,17,2.56979625596562,3.14882595182943,"KOINADUGU",45,0,0,336648
"5692","Sierra Leone","KONO","11/10/14",30,30,2.98064449354537,3.39963713579716,"KONO",45,0,0,424868
"5694","Sierra Leone","MOYAMBA","11/10/14",16,14,3.34575841694292,3.80041678358186,"MOYAMBA",45,0,0,330507
"5696","Sierra Leone","PORT LOKO","11/10/14",122,89,2.97415331321353,3.41235573681064,"PORTLOKO",45,0,0,574781
"5698","Sierra Leone","PUJEHUN","11/10/14",0,0,2.3987253850541,2.99611721233079,"PUJEHUN",45,0,0,289315
"5700","Sierra Leone","TONKOLILI","11/10/14",32,31,5.44682450973109,6.07355156368885,"TONKOLILI",45,0,0,439810
"5702","Sierra Leone","WESTERN AREA RURAL","11/10/14",78,57,4.89384288772584,4.94843309988056,"WESTERNAREARURAL",45,0,0,1199763
"5704","Sierra Leone","WESTERN AREA URBAN","11/10/14",155,123,5.42859834691808,5.60585973101975,"WESTERNAREAURBAN",45,0,0,979034
"5706","Guinea","BEYLA","11/17/14",3,3,3.33386122195867,3.33741992784221,"BEYLA",46,0,0,325482
"5708","Guinea","BOFFA","11/17/14",0,0,1.89454036814712,2.02143657677373,"BOFFA",46,0,0,211063
"5710","Guinea","BOKE","11/17/14",0,0,3.50254771777875,3.51452390802757,"BOKE",46,0,0,449405
"5712","Guinea","CONAKRY","11/17/14",7,7,2.42907776772272,2.51350672519187,"CONAKRY",46,0,0,1667864
"5714","Guinea","COYAH","11/17/14",11,11,3.62273033840075,4.05236023180239,"COYAH",46,0,0,264164
"5716","Guinea","DABOLA","11/17/14",3,1,1.95300885411549,1.95298540023457,"DABOLA",46,0,0,182951
"5718","Guinea","DALABA","11/17/14",0,0,2.44662513013749,2.50953860698339,"DALABA",46,0,0,136320
"5720","Guinea","DINGUIRAYE","11/17/14",0,0,1.48160454092422,1.52605230368793,"DINGUIRAYE",46,0,0,195662
"5722","Guinea","DUBREKA","11/17/14",6,6,2.513574907646,2.66366779018508,"DUBREKA",46,0,0,328418
"5724","Guinea","FARANAH","11/17/14",30,12,2.65664419877559,2.66008047736129,"FARANAH",46,0,0,280511
"5726","Guinea","FORECARIAH","11/17/14",2,2,3.95997077977691,3.98080761986806,"FORECARIAH",46,0,0,244649
"5728","Guinea","FRIA","11/17/14",0,0,2.96784707006446,3.39618483983861,"FRIA",46,0,0,96527
"5730","Guinea","GAOUAL","11/17/14",0,0,2.12226153886276,2.24070968927596,"GAOUAL",46,0,0,194245
"5732","Guinea","GUECKEDOU","11/17/14",1,1,2.55155185119472,2.62620534108716,"GUECKEDOU",46,0,0,291823
"5734","Guinea","KANKAN","11/17/14",5,5,1.70472382959648,1.74043997643193,"KANKAN",46,0,0,472112
"5736","Guinea","KEROUANE","11/17/14",6,6,0.875073351396168,0.875067820413976,"KEROUANE",46,0,0,211017
"5738","Guinea","KINDIA","11/17/14",11,10,3.25264254082623,3.37801558865026,"KINDIA",46,0,0,438315
"5740","Guinea","KISSIDOUGOU","11/17/14",0,0,0.974559639998131,0.993251773010283,"KISSIDOUGOU",46,0,0,283609
"5742","Guinea","KOUBIA","11/17/14",0,0,2.61373952163097,2.83321334405622,"KOUBIA",46,0,0,101171
"5744","Guinea","KOUNDARA","11/17/14",0,0,3.55962461825667,3.56529839234258,"KOUNDARA",46,0,0,130205
"5746","Guinea","KOUROUSSA","11/17/14",8,8,2.60633820301981,2.62098350924897,"KOUROUSSA",46,0,0,268224
"5748","Guinea","LABE","11/17/14",0,0,3.10458667846607,3.26384919051093,"LABE",46,0,0,318663
"5750","Guinea","LELOUMA","11/17/14",0,0,3.71600812150219,3.92986292355648,"LELOUMA",46,0,0,162634
"5752","Guinea","LOLA","11/17/14",9,9,0.909170679696522,1.27029832095151,"LOLA",46,0,0,175213
