"","Country","District","Case_Type","Week","Probable","Confirmed","confirmed.foi","probable.foi","probable_cumulative","confirmed_cumulative","population_size","log_normalized_probable","normalized_confirmed","normalized_probable_cumulative","normalized_confirmed_cumulative"
"16096","Sierra Leone","KONO"," Probable",2016-03-22,0,0,0.182163063639821,0.262066027836879,549,404,424868,0,0,0.00129216603745163,0.000950883568543642
"16100","Sierra Leone","MOYAMBA"," Probable",2016-03-22,0,0,0.26217293170152,0.336216319951817,296,274,330507,0,0,0.000895593739315657,0.000829029339771926
"16104","Sierra Leone","PORTLOKO"," Probable",2016-03-22,0,0,0.630033165819666,0.691307397819674,2113,1520,574781,0,0,0.00367618275482314,0.00264448546489881
"16108","Sierra Leone","PUJEHUN"," Probable",2016-03-22,0,0,0.095302324227533,0.0952991819795373,35,25,289315,0,0,0.00012097540742789,8.64110053056357e-05
"16112","Sierra Leone","TONKOLILI"," Probable",2016-03-22,0,0,2.46536437217263,2.8200736296749,610,499,439810,0,0,0.0013869625520111,0.00113458084172711
"16116","Sierra Leone","WESTERNAREARURAL"," Probable",2016-03-22,0,0,0,0.0391729782275906,1489,1279,1199763,0,0,0.00124107844632648,0.00106604387699904
"16120","Sierra Leone","WESTERNAREAURBAN"," Probable",2016-03-22,0,0,0,1.09673998569013,2747,2310,979034,0,0,0.00280582696821561,0.00235946861906737
"16124","Guinea","BEYLA"," Probable",2016-03-29,0,0,0,0,47,47,325482,0,0,0.000144401226488715,0.000144401226488715
"16128","Guinea","BOFFA"," Probable",2016-03-29,0,0,0.598763919739767,1.03658398287507,50,34,211063,0,0,0.000236896092635848,0.000161089342992377
"16132","Guinea","BOKE"," Probable",2016-03-29,0,0,3.63758399311661,3.63810800377443,2,1,449405,0,0,4.45032876803774e-06,2.22516438401887e-06
"16136","Guinea","CONAKRY"," Probable",2016-03-29,8,8,1.60918318296765,1.60916639061018,566,531,1667864,4.79655415549469e-06,4.79655415549469e-06,0.000339356206501249,0.00031837128207096
"16140","Guinea","COYAH"," Probable",2016-03-29,1,1,0.113237422898379,0.113234583489849,232,225,264164,3.78552717251404e-06,3.78552717251404e-06,0.000878242304023258,0.00085174361381566
"16144","Guinea","DABOLA"," Probable",2016-03-29,0,0,3.98893576288948,3.98890893761831,14,9,182951,0,0,7.65232220649245e-05,4.919349989888e-05
"16148","Guinea","DALABA"," Probable",2016-03-29,0,0,1.62131350842298,1.62131350842298,9,9,136320,0,0,6.60211267605634e-05,6.60211267605634e-05
"16152","Guinea","DINGUIRAYE"," Probable",2016-03-29,0,0,0.72270598280149,0.722703352940896,1,0,195662,0,0,5.11085443264405e-06,0
"16156","Guinea","DUBREKA"," Probable",2016-03-29,1,1,0.182262179479269,0.19878277046439,124,117,328418,3.04490009682782e-06,3.04490009682782e-06,0.00037756761200665,0.000356253311328855
"16160","Guinea","FARANAH"," Probable",2016-03-29,0,0,0.722619763335514,0.722575733506821,71,47,280511,0,0,0.000253109503727127,0.000167551361622182
"16164","Guinea","FORECARIAH"," Probable",2016-03-29,6,6,0.125607743629583,0.126465878296388,343,297,244649,2.45249316367531e-05,2.45249316367531e-05,0.00140200859190105,0.00121398411601928
"16168","Guinea","FRIA"," Probable",2016-03-29,1,1,1.60938818417829,1.61338015591646,6,6,96527,1.03597957048287e-05,1.03597957048287e-05,6.21587742289722e-05,6.21587742289722e-05
"16172","Guinea","GAOUAL"," Probable",2016-03-29,0,0,0,0,0,0,194245,0,0,0,0
"16176","Guinea","GUECKEDOU"," Probable",2016-03-29,0,0,0,0,379,268,291823,0,0,0.00129873245083492,0.000918364899271134
"16180","Guinea","KANKAN"," Probable",2016-03-29,0,0,0,0,34,32,472112,0,0,7.20168095706104e-05,6.77805266546921e-05
"16184","Guinea","KEROUANE"," Probable",2016-03-29,0,0,0,0,163,161,211017,0,0,0.00077244961306435,0.000762971703701598
"16188","Guinea","KINDIA"," Probable",2016-03-29,4,4,1.13578725840617,1.13605409404541,113,78,438315,9.12585697500656e-06,9.12585697500656e-06,0.000257805459543935,0.000177954211012628
"16192","Guinea","KISSIDOUGOU"," Probable",2016-03-29,0,0,0,0,0,0,283609,0,0,0,0
"16196","Guinea","KOUBIA"," Probable",2016-03-29,0,0,0,0,0,0,101171,0,0,0,0
"16200","Guinea","KOUNDARA"," Probable",2016-03-29,0,0,0,0,0,0,130205,0,0,0,0
"16204","Guinea","KOUROUSSA"," Probable",2016-03-29,0,0,0.722671450858625,0.722667613902475,20,18,268224,0,0,7.45645430684801e-05,6.71080887616321e-05
"16208","Guinea","LABE"," Probable",2016-03-29,0,0,0.0953101798043249,0.0953101798043249,0,0,318663,0,0,0,0
"16212","Guinea","LELOUMA"," Probable",2016-03-29,0,0,0.0953101798043249,0.0953101798043249,0,0,162634,0,0,0,0
"16216","Guinea","LOLA"," Probable",2016-03-29,0,0,0,0,110,92,175213,0,0,0.000627807297403731,0.000525075194192212
"16220","Guinea","MACENTA"," Probable",2016-03-29,0,0,0,0,743,715,298282,0,0,0.00249093140048679,0.0023970604997955
"16224","Guinea","MALI"," Probable",2016-03-29,0,0,0,0,5,5,290320,0,0,1.72223753100028e-05,1.72223753100028e-05
"16228","Guinea","MAMOU"," Probable",2016-03-29,0,0,0.779324876800998,0.779324876800998,0,0,318738,0,0,0,0
"16232","Guinea","NZEREKORE"," Probable",2016-03-29,0,0,0,0,255,212,396118,0,0,0.000643747570168485,0.000535194058336152
"16236","Guinea","PITA"," Probable",2016-03-29,0,0,0.751402740848664,0.751400834000512,8,7,277059,0,0,2.88747162156797e-05,2.52653766887197e-05
"16240","Guinea","SIGUIRI"," Probable",2016-03-29,0,0,0,0,33,27,695449,0,0,4.74513587624686e-05,3.88238389874743e-05
"16244","Guinea","TELIMELE"," Probable",2016-03-29,0,0,0.631205763274395,0.64178207252044,43,40,283639,0,0,0.000151601154989265,0.000141024330222572
"16248","Guinea","TOUGUE"," Probable",2016-03-29,0,0,0.0769598362772942,0.0769598362772942,2,2,122959,0,0,1.62655844631137e-05,1.62655844631137e-05
"16252","Guinea","YOMOU"," Probable",2016-03-29,0,0,0,0,12,12,176664,0,0,6.79255535932618e-05,6.79255535932618e-05
"16256","Liberia","BOMI"," Probable",2016-03-29,0,0,0,0,180,121,103887,0,0,0.00173265182361604,0.00116472705920856
"16260","Liberia","BONG"," Probable",2016-03-29,0,0,0,0,165,136,411847,0,0,0.000400634216104524,0.000330219717516456
"16264","Liberia","GBARPOLU"," Probable",2016-03-29,0,0,0,0,14,13,102984,0,0,0.000135943447525829,0.000126233201273984
"16268","Liberia","GRANDBASSA"," Probable",2016-03-29,0,0,0,0,101,43,273790,0,0,0.000368895869096753,0.000157054676942182
"16272","Liberia","GRANDCAPEMOUNT"," Probable",2016-03-29,0,0,0,0,106,72,156938,0,0,0.000675425964393582,0.000458779900342811
"16276","Liberia","GRANDGEDEH"," Probable",2016-03-29,0,0,0,0,3,3,154693,0,0,1.93932498561667e-05,1.93932498561667e-05
"16280","Liberia","GRANDKRU"," Probable",2016-03-29,0,0,0,0,17,2,71522,0,0,0.000237689102653729,2.79634238416152e-05
"16284","Liberia","LOFA"," Probable",2016-03-29,0,0,0,0,487,344,341924,0,0,0.00142429311776886,0.0010060715246663
"16288","Liberia","MARGIBI"," Probable",2016-03-29,0,0,0,0,755,335,259254,0,0,0.00291220193323922,0.00129216906971541
"16292","Liberia","MARYLAND"," Probable",2016-03-29,0,0,0,0,1,1,167883,0,0,5.95652924953688e-06,5.95652924953688e-06
"16296","Liberia","MONTSERRADO"," Probable",2016-03-29,0,0,0,0,2686,1940,1381022,0,0,0.00194493643113578,0.00140475676708988
"16300","Liberia","NIMBA"," Probable",2016-03-29,0,0,0,0,231,101,570600,0,0,0.000404837013669821,0.000177006659656502
"16304","Liberia","RIVERGEE"," Probable",2016-03-29,0,0,0,0,11,7,82484,0,0,0.000133359196935163,8.48649435041948e-05
"16308","Liberia","RIVERCESS"," Probable",2016-03-29,0,0,0,0,29,19,88313,0,0,0.000328377475569848,0.000215143863304383
"16312","Liberia","SINOE"," Probable",2016-03-29,0,0,0,0,23,17,126452,0,0,0.000181887198304495,0.000134438363964192
"16316","Sierra Leone","BO"," Probable",2016-03-29,0,0,1.0982092677084,1.0981252372439,429,355,587350,0,0,0.000730399250872563,0.000604409636502937
"16320","Sierra Leone","BOMBALI"," Probable",2016-03-29,0,0,2.70627831616678,2.77078546815885,1063,1055,517326,0,0,0.00205479716851656,0.00203933303178267
"16324","Sierra Leone","BONTHE"," Probable",2016-03-29,0,0,0.0392204957925729,0.039220278431817,2,1,176948,0,0,1.13027556118182e-05,5.65137780590908e-06
"16328","Sierra Leone","KAILAHUN"," Probable",2016-03-29,0,0,0,0,733,643,453736,0,0,0.00161547684115874,0.00141712361373133
"16332","Sierra Leone","KAMBIA"," Probable",2016-03-29,0,0,0.246725348170079,0.262209331746154,230,211,342607,0,0,0.000671323119492597,0.000615865992230165
"16336","Sierra Leone","KENEMA"," Probable",2016-03-29,0,0,0.0391884567793749,0.0391882128708826,533,529,630774,0,0,0.000844993611023917,0.00083865219555657
"16340","Sierra Leone","KOINADUGU"," Probable",2016-03-29,0,0,0.246764554459345,0.262253208731794,162,147,336648,0,0,0.000481214800028516,0.00043665787409995
"16344","Sierra Leone","KONO"," Probable",2016-03-29,0,0,0,0,549,404,424868,0,0,0.00129216603745163,0.000950883568543642
"16348","Sierra Leone","MOYAMBA"," Probable",2016-03-29,0,0,0.0391888269010828,0.0391862666469567,296,274,330507,0,0,0.000895593739315657,0.000829029339771926
"16352","Sierra Leone","PORTLOKO"," Probable",2016-03-29,0,0,0.246281429351277,0.261515554548597,2113,1520,574781,0,0,0.00367618275482314,0.00264448546489881
"16356","Sierra Leone","PUJEHUN"," Probable",2016-03-29,0,0,0.0392173896475544,0.0392160602421708,35,25,289315,0,0,0.00012097540742789,8.64110053056357e-05
"16360","Sierra Leone","TONKOLILI"," Probable",2016-03-29,0,0,0.277356648864093,0.292317636154492,610,499,439810,0,0,0.0013869625520111,0.00113458084172711
"16364","Sierra Leone","WESTERNAREARURAL"," Probable",2016-03-29,0,0,0,0,1489,1279,1199763,0,0,0.00124107844632648,0.00106604387699904
"16368","Sierra Leone","WESTERNAREAURBAN"," Probable",2016-03-29,0,0,0,0,2747,2310,979034,0,0,0.00280582696821561,0.00235946861906737
"16372","Guinea","BEYLA"," Probable",2016-04-05,0,0,0,0,47,47,325482,0,0,0.000144401226488715,0.000144401226488715
"16376","Guinea","BOFFA"," Probable",2016-04-05,1,1,0.506751668872719,0.506721526398145,51,35,211063,4.73792185271696e-06,4.73792185271696e-06,0.000241634014488565,0.000165827264845094
"16380","Guinea","BOKE"," Probable",2016-04-05,0,0,3.4011952306676,3.40119307966843,2,1,449405,0,0,4.45032876803774e-06,2.22516438401887e-06
"16384","Guinea","CONAKRY"," Probable",2016-04-05,2,2,1.60918222341196,1.60916543103838,568,533,1667864,1.19913853887367e-06,1.19913853887367e-06,0.000340555345040123,0.000319570420609834
"16388","Guinea","COYAH"," Probable",2016-04-05,2,2,0.113236611639622,0.113233772228788,234,227,264164,7.57105434502809e-06,7.57105434502809e-06,0.000885813358368286,0.000859314668160688
"16392","Guinea","DABOLA"," Probable",2016-04-05,0,0,3.63753825964508,3.63751164749736,14,9,182951,0,0,7.65232220649245e-05,4.919349989888e-05
"16396","Guinea","DALABA"," Probable",2016-04-05,0,0,1.61735315898603,1.61735315898603,9,9,136320,0,0,6.60211267605634e-05,6.60211267605634e-05
"16400","Guinea","DINGUIRAYE"," Probable",2016-04-05,0,0,0.553885113226438,0.553882939642305,1,0,195662,0,0,5.11085443264405e-06,0
"16404","Guinea","DUBREKA"," Probable",2016-04-05,0,0,0.182262179479269,0.182258626878575,124,117,328418,0,0,0.00037756761200665,0.000356253311328855
"16408","Guinea","FARANAH"," Probable",2016-04-05,0,0,0.553813853211871,0.553777463160677,71,47,280511,0,0,0.000253109503727127,0.000167551361622182
"16412","Guinea","FORECARIAH"," Probable",2016-04-05,12,12,0.122072317372407,0.122050682860425,355,309,244649,4.90498632735061e-05,4.90498632735061e-05,0.00145105845517456,0.00126303397929278
"16416","Guinea","FRIA"," Probable",2016-04-05,0,0,1.60938818417829,1.60938818417829,6,6,96527,0,0,6.21587742289722e-05,6.21587742289722e-05
"16420","Guinea","GAOUAL"," Probable",2016-04-05,0,0,0,0,0,0,194245,0,0,0,0
"16424","Guinea","GUECKEDOU"," Probable",2016-04-05,0,0,0,0,379,268,291823,0,0,0.00129873245083492,0.000918364899271134
"16428","Guinea","KANKAN"," Probable",2016-04-05,0,0,0,0,34,32,472112,0,0,7.20168095706104e-05,6.77805266546921e-05
"16432","Guinea","KEROUANE"," Probable",2016-04-05,0,0,0,0,163,161,211017,0,0,0.00077244961306435,0.000762971703701598
"16436","Guinea","KINDIA"," Probable",2016-04-05,0,0,1.12805071981388,1.12799670243288,113,78,438315,0,0,0.000257805459543935,0.000177954211012628
"16440","Guinea","KISSIDOUGOU"," Probable",2016-04-05,0,0,0,0,0,0,283609,0,0,0,0
"16444","Guinea","KOUBIA"," Probable",2016-04-05,0,0,0,0,0,0,101171,0,0,0,0
"16448","Guinea","KOUNDARA"," Probable",2016-04-05,0,0,0,0,0,0,130205,0,0,0,0
"16452","Guinea","KOUROUSSA"," Probable",2016-04-05,0,0,0.553856572597501,0.553853401366225,20,18,268224,0,0,7.45645430684801e-05,6.71080887616321e-05
"16456","Guinea","LABE"," Probable",2016-04-05,0,0,0.0769610411361284,0.0769610411361284,0,0,318663,0,0,0,0
"16460","Guinea","LELOUMA"," Probable",2016-04-05,0,0,0.0769610411361284,0.0769610411361284,0,0,162634,0,0,0,0
"16464","Guinea","LOLA"," Probable",2016-04-05,0,0,0,0,110,92,175213,0,0,0.000627807297403731,0.000525075194192212
"16468","Guinea","MACENTA"," Probable",2016-04-05,0,0,0,0,743,715,298282,0,0,0.00249093140048679,0.0023970604997955
"16472","Guinea","MALI"," Probable",2016-04-05,0,0,0,0,5,5,290320,0,0,1.72223753100028e-05,1.72223753100028e-05
"16476","Guinea","MAMOU"," Probable",2016-04-05,0,0,0.62057648772511,0.62057648772511,0,0,318738,0,0,0,0
"16480","Guinea","NZEREKORE"," Probable",2016-04-05,0,0,0,0,255,212,396118,0,0,0.000643747570168485,0.000535194058336152
"16484","Guinea","PITA"," Probable",2016-04-05,0,0,0.113325978298694,0.113325591582623,8,7,277059,0,0,2.88747162156797e-05,2.52653766887197e-05
"16488","Guinea","SIGUIRI"," Probable",2016-04-05,0,0,0,0,33,27,695449,0,0,4.74513587624686e-05,3.88238389874743e-05
"16492","Guinea","TELIMELE"," Probable",2016-04-05,0,0,0.530570180534253,0.530565825108716,43,40,283639,0,0,0.000151601154989265,0.000141024330222572
"16496","Guinea","TOUGUE"," Probable",2016-04-05,0,0,0.0769598362772942,0.0769598362772942,2,2,122959,0,0,1.62655844631137e-05,1.62655844631137e-05
"16500","Guinea","YOMOU"," Probable",2016-04-05,0,0,0,0,12,12,176664,0,0,6.79255535932618e-05,6.79255535932618e-05
"16504","Liberia","BOMI"," Probable",2016-04-05,0,0,0,0,180,121,103887,0,0,0.00173265182361604,0.00116472705920856
"16508","Liberia","BONG"," Probable",2016-04-05,0,0,0,0,165,136,411847,0,0,0.000400634216104524,0.000330219717516456
"16512","Liberia","GBARPOLU"," Probable",2016-04-05,0,0,0,0,14,13,102984,0,0,0.000135943447525829,0.000126233201273984
"16516","Liberia","GRANDBASSA"," Probable",2016-04-05,0,0,0,0,101,43,273790,0,0,0.000368895869096753,0.000157054676942182
"16520","Liberia","GRANDCAPEMOUNT"," Probable",2016-04-05,0,0,0,0,106,72,156938,0,0,0.000675425964393582,0.000458779900342811
"16524","Liberia","GRANDGEDEH"," Probable",2016-04-05,0,0,0,0,3,3,154693,0,0,1.93932498561667e-05,1.93932498561667e-05
"16528","Liberia","GRANDKRU"," Probable",2016-04-05,0,0,0,0,17,2,71522,0,0,0.000237689102653729,2.79634238416152e-05
"16532","Liberia","LOFA"," Probable",2016-04-05,0,0,0,0,487,344,341924,0,0,0.00142429311776886,0.0010060715246663
"16536","Liberia","MARGIBI"," Probable",2016-04-05,0,0,0,0,755,335,259254,0,0,0.00291220193323922,0.00129216906971541
"16540","Liberia","MARYLAND"," Probable",2016-04-05,0,0,0,0,1,1,167883,0,0,5.95652924953688e-06,5.95652924953688e-06
"16544","Liberia","MONTSERRADO"," Probable",2016-04-05,0,0,0,0,2686,1940,1381022,0,0,0.00194493643113578,0.00140475676708988
"16548","Liberia","NIMBA"," Probable",2016-04-05,0,0,0,0,231,101,570600,0,0,0.000404837013669821,0.000177006659656502
"16552","Liberia","RIVERGEE"," Probable",2016-04-05,0,0,0,0,11,7,82484,0,0,0.000133359196935163,8.48649435041948e-05
"16556","Liberia","RIVERCESS"," Probable",2016-04-05,0,0,0,0,29,19,88313,0,0,0.000328377475569848,0.000215143863304383
"16560","Liberia","SINOE"," Probable",2016-04-05,0,0,0,0,23,17,126452,0,0,0.000181887198304495,0.000134438363964192
"16564","Sierra Leone","BO"," Probable",2016-04-05,0,0,1.38584095111773,1.38574641158481,429,355,587350,0,0,0.000730399250872563,0.000604409636502937
"16568","Sierra Leone","BOMBALI"," Probable",2016-04-05,0,0,2.39622138089687,2.3962072961234,1063,1055,517326,0,0,0.00205479716851656,0.00203933303178267
"16572","Sierra Leone","BONTHE"," Probable",2016-04-05,0,0,0.0582685882346149,0.0582682683451516,2,1,176948,0,0,1.13027556118182e-05,5.65137780590908e-06
"16576","Sierra Leone","KAILAHUN"," Probable",2016-04-05,0,0,0,0,733,643,453736,0,0,0.00161547684115874,0.00141712361373133
"16580","Sierra Leone","KAMBIA"," Probable",2016-04-05,0,0,0.182218907193626,0.182209663347534,230,211,342607,0,0,0.000671323119492597,0.000615865992230165
"16584","Sierra Leone","KENEMA"," Probable",2016-04-05,0,0,0.0582214361182042,0.0582210771530541,533,529,630774,0,0,0.000844993611023917,0.00083865219555657
"16588","Sierra Leone","KOINADUGU"," Probable",2016-04-05,0,0,0.18224877783328,0.182241351110893,162,147,336648,0,0,0.000481214800028516,0.00043665787409995
"16592","Sierra Leone","KONO"," Probable",2016-04-05,0,0,0,0,549,404,424868,0,0,0.00129216603745163,0.000950883568543642
"16596","Sierra Leone","MOYAMBA"," Probable",2016-04-05,0,0,0.058221980833864,0.0582182128537479,296,274,330507,0,0,0.000895593739315657,0.000829029339771926
"16600","Sierra Leone","PORTLOKO"," Probable",2016-04-05,0,0,0.181880712058709,0.181708671892563,2113,1520,574781,0,0,0.00367618275482314,0.00264448546489881
"16604","Sierra Leone","PUJEHUN"," Probable",2016-04-05,0,0,0.0582640169230343,0.058262060435959,35,25,289315,0,0,0.00012097540742789,8.64110053056357e-05
"16608","Sierra Leone","TONKOLILI"," Probable",2016-04-05,0,0,0.230877573696825,0.230825481378902,610,499,439810,0,0,0.0013869625520111,0.00113458084172711
"16612","Sierra Leone","WESTERNAREARURAL"," Probable",2016-04-05,0,0,0,0,1489,1279,1199763,0,0,0.00124107844632648,0.00106604387699904
"16616","Sierra Leone","WESTERNAREAURBAN"," Probable",2016-04-05,0,0,0,0,2747,2310,979034,0,0,0.00280582696821561,0.00235946861906737
"16620","Guinea","BEYLA"," Probable",2016-04-12,0,0,0,0,47,47,325482,0,0,0.000144401226488715,0.000144401226488715
"16624","Guinea","BOFFA"," Probable",2016-04-12,0,0,0.246823802559398,0.246807219093853,51,35,211063,0,0,0.000241634014488565,0.000165827264845094
"16628","Guinea","BOKE"," Probable",2016-04-12,0,0,2.39789324991961,2.39789122703676,2,1,449405,0,0,4.45032876803774e-06,2.22516438401887e-06
"16632","Guinea","CONAKRY"," Probable",2016-04-12,0,0,0.692987382582624,0.692976888388536,568,533,1667864,0,0,0.000340555345040123,0.000319570420609834
"16636","Guinea","COYAH"," Probable",2016-04-12,0,0,0.0197857778470096,0.0197852582559591,234,227,264164,0,0,0.000885813358368286,0.000859314668160688
"16640","Guinea","DABOLA"," Probable",2016-04-12,0,0,2.9443923737121,2.94436648085444,14,9,182951,0,0,7.65232220649245e-05,4.919349989888e-05
"16644","Guinea","DALABA"," Probable",2016-04-12,0,0,0.693114169451704,0.693114169451704,9,9,136320,0,0,6.60211267605634e-05,6.60211267605634e-05
"16648","Guinea","DINGUIRAYE"," Probable",2016-04-12,0,0,0.307484699747961,0.307483346873813,1,0,195662,0,0,5.11085443264405e-06,0
"16652","Guinea","DUBREKA"," Probable",2016-04-12,0,0,0.0952777926151993,0.0952758548868675,124,117,328418,0,0,0.00037756761200665,0.000356253311328855
"16656","Guinea","FARANAH"," Probable",2016-04-12,0,0,0.307440346933371,0.307417697928873,71,47,280511,0,0,0.000253109503727127,0.000167551361622182
"16660","Guinea","FORECARIAH"," Probable",2016-04-12,0,0,0.0227110899079157,0.0227068624446771,355,309,244649,0,0,0.00145105845517456,0.00126303397929278
"16664","Guinea","FRIA"," Probable",2016-04-12,0,0,1.60938818417829,1.60938818417829,6,6,96527,0,0,6.21587742289722e-05,6.21587742289722e-05
"16668","Guinea","GAOUAL"," Probable",2016-04-12,0,0,0,0,0,0,194245,0,0,0,0
"16672","Guinea","GUECKEDOU"," Probable",2016-04-12,0,0,0,0,379,268,291823,0,0,0.00129873245083492,0.000918364899271134
"16676","Guinea","KANKAN"," Probable",2016-04-12,0,0,0,0,34,32,472112,0,0,7.20168095706104e-05,6.77805266546921e-05
